Date	Round	Time	Name	Site	Habitat	Transect	Quadrat	Site_trans_quad	Plant_Species	FU_Bud	FU_Open	FU_Wilt	Seeds	FlowersperFU_Bud	FlowersperFU_Open	FlowersperFU_Wilt	Cross_Points	Veg_Cover	Comments	
27 May 2014	1	11:35	KAO	Haddon_Hill	scrub	1	3	Hadd.scr.1.3	Grass								24	3		Grass
27 May 2014	1	11:35	KAO	Haddon_Hill	scrub	1	3	Hadd.scr.1.3	Ulex_europaeus	0	0	0					27	4		
27 May 2014	1	11:35	KAO	Haddon_Hill	scrub	1	3	Hadd.scr.1.3	Vaccinium_myrtillus	0	0	0					1	1		
27 May 2014	1	11:35	KAO	Haddon_Hill	scrub	1	3	Hadd.scr.1.3	Erica_tetralix	0	0	0					1	1		
27 May 2014	1	11:35	KAO	Haddon_Hill	scrub	1	4	Hadd.scr.1.4	Calluna_vulgaris	0	0	0					21	4		
27 May 2014	1	11:35	KAO	Haddon_Hill	scrub	1	4	Hadd.scr.1.4	Grass								27	4	Moss	Grass
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	1	Hadd.scr.2.1	Calluna_vulgaris	6	0	0					7	2		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	1	Hadd.scr.2.1	Erica_tetralix	0	0	0					1	1		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	1	Hadd.scr.2.1	Pedicularis_palustris	1	5	7					2	1		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	1	Hadd.scr.2.1	Grass								30	4		Grass
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	1	Hadd.scr.2.1	Ulex_europaeus	0	0	0					3	2		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	1	Hadd.scr.2.1	Grass								24	3		Grass
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	2	Hadd.scr.2.2	Grass								36	4		Grass
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	2	Hadd.scr.2.2	Ulex_europaeus	0	0	0					20	3		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	2	Hadd.scr.2.2	Erica_tetralix	0	0	0					3	2		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	3	Hadd.scr.2.3	Ulex_europaeus	0	0	0					16	3		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	3	Hadd.scr.2.3	Erica_tetralix	0	0	0					7	2		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	3	Hadd.scr.2.3	Calluna_vulgaris	0	0	0					7	2		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	3	Hadd.scr.2.3	Grass								19	4		Grass
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	4	Hadd.scr.2.4	Ulex_europaeus	0	0	0					7	3		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	4	Hadd.scr.2.4	Calluna_vulgaris	0	0	0					13	3		
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	4	Hadd.scr.2.4	Grass								36	4		Grass
27 May 2014	1	12:30	KAO	Haddon_Hill	scrub	2	AF	Hadd.scr.2.AF	Polygala_calcarea											
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	1	Hadd.hea.1.1	Ulex_europaeus	0	0	0					30	4		
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	1	Hadd.hea.1.1	Erica_tetralix	0	0	0					2	5		
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	1	Hadd.hea.1.1	Grass								15	3		Grass
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	2	Hadd.hea.1.2	Ulex_europaeus	0	0	0					20	3		
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	2	Hadd.hea.1.2	Pteridium_sp.								4	2		
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	2	Hadd.hea.1.2	Grass								30	4		Grass
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	2	Hadd.hea.1.2	Vaccinium_myrtillus	0	0	0					1	1		
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	3	Hadd.hea.1.3	Pteridium_sp.								1	1		
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	3	Hadd.hea.1.3	Vaccinium_myrtillus	0	0	0					6	2		
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	3	Hadd.hea.1.3	Grass								35	4		Grass
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	4	Hadd.hea.1.4	Vaccinium_myrtillus	0	0	0					4	2		
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	4	Hadd.hea.1.4	Pteridium_sp.								3	1		
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	4	Hadd.hea.1.4	Grass								31	4		Grass
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	AF	Hadd.hea.1.AF	Potentilla_erecta											
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	AF	Hadd.hea.1.AF	Rubus_fruticosus											
27 May 2014	1	13:15	KAO	Haddon_Hill	heathland	1	AF	Hadd.hea.1.AF	Rhododendron_ponticum											
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	1	Hadd.hea.2.1	Calluna_vulgaris	0	0	0					9	3		
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	1	Hadd.hea.2.1	Vaccinium_myrtillus	0	0	11					18	3		
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	1	Hadd.hea.2.1	Grass								10	2		Grass
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	1	Hadd.hea.2.1	Grass								7	2		Grass
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	2	Hadd.hea.2.2	Grass								36	4		Grass
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	2	Hadd.hea.2.2	Ulex_europaeus	0	0	0					1	1		
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	2	Hadd.hea.2.2	Vaccinium_myrtillus	0	0	0					2	1		
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	3	Hadd.hea.2.3	Pteridium_sp.								2	1		
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	3	Hadd.hea.2.3	Erica_tetralix	0	0	0					1	1		
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	3	Hadd.hea.2.3	Ulex_europaeus	0	0	0					1	1		
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	3	Hadd.hea.2.3	Grass								36	4		Grass
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	4	Hadd.hea.2.4	Calluna_vulgaris	0	0	0					4	2		
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	4	Hadd.hea.2.4	Grass								9	3		Grass
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	4	Hadd.hea.2.4	Grass								16	3		Grass
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	4	Hadd.hea.2.4	Grass								7	2		Grass
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	AF	Hadd.hea.2.AF	Rubus_fruticosus											
27 May 2014	1	14:45	KAO	Haddon_Hill	heathland	2	AF	Hadd.hea.2.AF	Potentilla_erecta											
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	1	Hadd.woo.1.1	Oxalis_acetosella	0	0	0					3	2		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	1	Hadd.woo.1.1	Hedera_helix								1	1		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	1	Hadd.woo.1.1	NA								14	2		moss
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	1	Hadd.woo.1.1	Fagus_sylvatica								36	4		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	1	Hadd.woo.1.1	Grass								1	1		Grass
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	2	Hadd.woo.1.2	Hedera_helix								1	1		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	2	Hadd.woo.1.2	Oxalis_acetosella	0	0	0					0	1		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	2	Hadd.woo.1.2	Betula_pendula								25	4		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	3	Hadd.woo.1.3	Ilex_aquifolium								20	4		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	3	Hadd.woo.1.3	Fagus_sylvatica								20	4		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	3	Hadd.woo.1.3	Grass								12	2		Grass
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	4	Hadd.woo.1.4	Grass								12	2		Grass
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	4	Hadd.woo.1.4	Oxalis_acetosella	0	0	0					1	1		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	4	Hadd.woo.1.4	Rubus_fruticosus	0	0	0					1	1		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	4	Hadd.woo.1.4	Grass								0	1		Grass
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	4	Hadd.woo.1.4	Quercus_robur								10	2		
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	AF	Hadd.woo.1.AF	Cardamine_flexuosa											
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	AF	Hadd.woo.1.AF	Ranunculus_bulbosus											
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	AF	Hadd.woo.1.AF	Lonicera_periclymenum											
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	AF	Hadd.woo.1.AF	Sorbus_aucuparia											
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	AF	Hadd.woo.1.AF	Hyacinthoides_non-scripta											
27 May 2014	1	15:30	KAO	Haddon_Hill	woodland	1	AF	Hadd.woo.1.AF	Digitalis_purpurea											
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	1	Hadd.woo.2.1	Rubus_fruticosus	0	0	0					4	2		
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	1	Hadd.woo.2.1	Hyacinthoides_non-scripta	0	0	0					1	2		
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	1	Hadd.woo.2.1	Fagus_sylvatica								20	3		
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	1	Hadd.woo.2.1	Grass								1	1		Grass
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	2	Hadd.woo.2.2	Oxalis_acetosella	0	0	0					3	2		
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	2	Hadd.woo.2.2	Rubus_fruticosus	0	0	0					1	1		
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	2	Hadd.woo.2.2	Hyacinthoides_non-scripta	0	0	1					7	2		
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	2	Hadd.woo.2.2	Fagus_sylvatica								20	3		
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	3	Hadd.woo.2.3	NA								0	1	unknown_sapling	
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	3	Hadd.woo.2.3	Fagus_sylvatica								20	3		
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	4	Hadd.woo.2.4	Fagus_sylvatica								15	3		
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	AF	Hadd.woo.2.AF	Hedera_helix											
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	AF	Hadd.woo.2.AF	Betula_pendula											
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	AF	Hadd.woo.2.AF	Lonicera_periclymenum											
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	AF	Hadd.woo.2.AF	Quercus_robur											
27 May 2014	1	16:15	KAO	Haddon_Hill	woodland	2	AF	Hadd.woo.2.AF	Corylus_avellana											
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	1	Leig.woo.1.1	Fraxinus_excelsior								1	1		
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	2	Leig.woo.1.2	Fraxinus_excelsior								0	1		
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	2	Leig.woo.1.2	Hedera_helix								0	1		
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	3	Leig.woo.1.3	Fraxinus_excelsior								1	1		
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	3	Leig.woo.1.3	Taxus_baccata								20	3		
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	4	Leig.woo.1.4	Hedera_helix								4	2		
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	4	Leig.woo.1.4	Hyacinthoides_non-scripta	0	0	0					2	1		
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	4	Leig.woo.1.4	NA								24	4		moss
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	AF	Leig.woo.1.AF	Tiliax_europaea											
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	AF	Leig.woo.1.AF	Ilex_aquifolium											
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	AF	Leig.woo.1.AF	Viola_riviniana											
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	AF	Leig.woo.1.AF	Dryopteris_sp.											
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	AF	Leig.woo.1.AF	Mercurialis_perennis											
29 May 2014	1	10:40	KAO	Leigh_Woods	woodland	1	AF	Leig.woo.1.AF	Corylus_avellana											
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	1	Leig.woo.2.1	Fraxinus_excelsior								3	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	1	Leig.woo.2.1	Hedera_helix								1	1		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	1	Leig.woo.2.1	Lonicera_periclymenum	0	0	0					2	1		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	1	Leig.woo.2.1	Acer_pseudoplatanus								1	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	2	Leig.woo.2.2	Hyacinthoides_non-scripta	0	0	0					12	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	2	Leig.woo.2.2	Hedera_helix								2	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	2	Leig.woo.2.2	Taxus_baccata								10	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	3	Leig.woo.2.3	Hedera_helix								6	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	3	Leig.woo.2.3	Viola_riviniana	0	0	0					4	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	3	Leig.woo.2.3	Lonicera_periclymenum	0	0	0					1	1		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	3	Leig.woo.2.3	Hyacinthoides_non-scripta	0	0	0					11	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	3	Leig.woo.2.3	Fraxinus_excelsior								11	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	3	Leig.woo.2.3	Corylus_avellana								15	3		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	4	Leig.woo.2.4	Ilex_aquifolium	0	0	0					20	3		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	4	Leig.woo.2.4	Lonicera_periclymenum	0	0	0					5	2		
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	0	Leig.woo.2.0	Dryopteris_sp.											
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	AF	Leig.woo.2.AF	Quercus_robur											
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	AF	Leig.woo.2.AF	Fagus_sylvatica											
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	AF	Leig.woo.2.AF	Anemone_nemorosa											
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	AF	Leig.woo.2.AF	Crataegus_monogyna											
29 May 2014	1	11:20	KAO	Leigh_Woods	woodland	2	AF	Leig.woo.2.AF	Ligustrum_ovalifolium											
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	1	Leig.woo.3.1	Rubus_fruticosus	0	0	0					0	1		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	1	Leig.woo.3.1	Acer_pseudoplatanus								0	1		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	1	Leig.woo.3.1	Corylus_avellana								36	4		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	2	Leig.woo.3.2	Ilex_aquifolium	0	0	0					0	1		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	2	Leig.woo.3.2	Taxus_baccata								0	1		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	2	Leig.woo.3.2	Rubus_fruticosus	0	0	0					0	1		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	2	Leig.woo.3.2	Fraxinus_excelsior								1	1		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	2	Leig.woo.3.2	Fagus_sylvatica								10	2		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	3	Leig.woo.3.3	Ilex_aquifolium	0	0	0					0	1		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	3	Leig.woo.3.3	Taxus_baccata								15	2		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	4	Leig.woo.3.4	Ilex_aquifolium	0	0	0					20	2		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	4	Leig.woo.3.4	Hedera_helix								2	2		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	4	Leig.woo.3.4	Rubus_fruticosus	0	0	0					0	1		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	4	Leig.woo.3.4	Fraxinus_excelsior								0	1		
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	AF	Leig.woo.3.AF	Quercus_robur											
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	AF	Leig.woo.3.AF	Lonicera_periclymenum											
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	AF	Leig.woo.3.AF	Crataegus_monogyna											
29 May 2014	1	12:25	KAO	Leigh_Woods	woodland	3	AF	Leig.woo.3.AF	Rhododendron_ponticum											
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	1	Leig.woo.4.1	Tiliax_europaea								5	2		
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	1	Leig.woo.4.1	Taxus_baccata								15	3		
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	2	Leig.woo.4.2	Fraxinus_excelsior								2	1		
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	3	Leig.woo.4.3	Fraxinus_excelsior								0	1		
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	3	Leig.woo.4.3	Ilex_aquifolium	0	0	0					2	2		
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	4	Leig.woo.4.4	Fraxinus_excelsior								10	3		
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	4	Leig.woo.4.4	Rubus_fruticosus	0	0	0					1	2		
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	4	Leig.woo.4.4	Mercurialis_perennis	0	0	0								
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	AF	Leig.woo.4.AF	Rhododendron_ponticum											
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	AF	Leig.woo.4.AF	Crataegus_monogyna											
29 May 2014	1	13:45	KAO	Leigh_Woods	woodland	4	AF	Leig.woo.4.AF	Corylus_avellana											
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	1	Leig.woo.5.1	Ilex_aquifolium	0	0	0					1	1		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	1	Leig.woo.5.1	Hedera_helix								5	2		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	1	Leig.woo.5.1	Fraxinus_excelsior								1	1		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	1	Leig.woo.5.1	Rubus_fruticosus	0	0	0					0	1		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	1	Leig.woo.5.1	Hyacinthoides_non-scripta	0	0	0					0	1		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	1	Leig.woo.5.1	Corylus_avellana	0	0	0					30	4		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	2	Leig.woo.5.2	Hedera_helix								12	2		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	2	Leig.woo.5.2	Ilex_aquifolium	0	0	0					2	1		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	2	Leig.woo.5.2	Hyacinthoides_non-scripta	0	0	13					6	2		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	2	Leig.woo.5.2	Fraxinus_excelsior								0	1		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	2	Leig.woo.5.2	Quercus_robur								0	1		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	3	Leig.woo.5.3	Taxus_baccata								20	4		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	4	Leig.woo.5.4	Ilex_aquifolium	0	0	0					0	1		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	4	Leig.woo.5.4	Taxus_baccata								10	2		
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	AF	Leig.woo.5.AF	Viola_riviniana											
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	AF	Leig.woo.5.AF	Acer_pseudoplatanus											
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	AF	Leig.woo.5.AF	Crataegus_monogyna											
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	AF	Leig.woo.5.AF	Tiliax_europaea											
29 May 2014	1	14:15	KAO	Leigh_Woods	woodland	5	AF	Leig.woo.5.AF	Carpinus_betulus											
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	1	Leig.woo.6.1	Fraxinus_excelsior								9	2		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	1	Leig.woo.6.1	Corylus_avellana								10	2		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	2	Leig.woo.6.2	Hedera_helix											
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	2	Leig.woo.6.2	Fraxinus_excelsior								2	1		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	2	Leig.woo.6.2	Viola_riviniana	0	0	0					11	2		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	2	Leig.woo.6.2	Quercus_robur								0	1		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	2	Leig.woo.6.2	Taxus_baccata								12	2		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	2	Leig.woo.6.2	Ligustrum_ovalifolium								1	1		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	3	Leig.woo.6.3	Fraxinus_excelsior								13	3		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	3	Leig.woo.6.3	Rubus_fruticosus	0	0	0					8	3		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	3	Leig.woo.6.3	Hedera_helix								8	3		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	3	Leig.woo.6.3	Hyacinthoides_non-scripta	0	0	1					1	1		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	3	Leig.woo.6.3	Quercus_robur								0	1		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	3	Leig.woo.6.3	Taxus_baccata								0	1		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	3	Leig.woo.6.3	Corylus_avellana								22	3		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	4	Leig.woo.6.4	Hyacinthoides_non-scripta	0	0	11					8	2		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	4	Leig.woo.6.4	Hedera_helix								2	2		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	4	Leig.woo.6.4	Rubus_fruticosus	0	0	0					0	1		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	4	Leig.woo.6.4	Fraxinus_excelsior								2	1		
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	AF	Leig.woo.6.AF	Rhododendron_ponticum											
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	AF	Leig.woo.6.AF	Lonicera_periclymenum											
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	AF	Leig.woo.6.AF	Crataegus_monogyna											
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	AF	Leig.woo.6.AF	Ilex_aquifolium											
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	AF	Leig.woo.6.AF	Acer_pseudoplatanus											
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	AF	Leig.woo.6.AF	Dryopteris_sp.											
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	AF	Leig.woo.6.AF	Tiliax_europaea											
29 May 2014	1	14:55	KAO	Leigh_Woods	woodland	6	AF	Leig.woo.6.AF	Euphorbia_amygdaloides											
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	1	Dole.scr.1.1	Erica_cinerea	133	0	0					19	4		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	1	Dole.scr.1.1	Potentilla_erecta	0	4	1					3	2		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	1	Dole.scr.1.1	Crataegus_monogyna	0	0	0					11	3		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	1	Dole.scr.1.1	Grass								7	2		Grass
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	1	Dole.scr.1.1	Grass								11	3		Grass
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Lotus_corniculatus	126	168	1					24	4		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Plantago_lanceolata	0	3	15		0	4	60	12	3		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Leontodon_hispidus	2	0	0		92	0	0	2	2		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Sanguisorba_minor	1	1	11		1	11	2	5	2		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Grass								15	3		Grass
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Grass								7	2		Grass
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Crataegus_monogyna	0	0	0					1	2		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Fragaria_vesca	0	1	0					2	2		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Cirsium_vulgare	0	0	0					3	2		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Pilosella_officinarum	1	0	0		92	0	0	0	1		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	2	Dole.scr.1.2	Grass								7	2		Grass
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	3	Dole.scr.1.3	Rubus_fruticosus	44	0	0					21	4		
03 June 2014	1	14:35	TDH	Dolebury_Warren	scrub	1	3	Dole.scr.1.3	Crataegus_monogyna								17	4		
