SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15,Prop16,Prop17,Prop18,Prop19,Prop20,Prop21,Prop22,Prop23,Prop24,Prop25,Prop26,Prop27,Prop28,Prop29,Prop30,Prop31,Prop32,Prop33,Prop34
66,0.25,0,1,0.9466019,0.8834951,0.8737864,0.8592233,0.8446602,0.7961165,0.7669903,0.7621359,0.7378641,0.6941748,0.6699029,0.6601942,0.6407767,0.6165049,0.6067961,0.5873786,0.5776699,0.5679612,0.5582524,0.5339806,0.4417476,0.4271845,0.4029126,0.3543689,0.3009709,0.2669903,0.2621359,0.1796117,0.1407767,0.1359223,0.131068,0.1165049,0.09223301,0
67,0.25,0,1,0.9902913,0.9466019,0.9417476,0.9320388,0.907767,0.8980583,0.8834951,0.8786408,0.8640777,0.8446602,0.8300971,0.8058252,0.7961165,0.7184466,0.6941748,0.6067961,0.6019417,0.5873786,0.5485437,0.5242718,0.4660194,0.4466019,0.3932039,0.3786408,0.3009709,0.2524272,0.1990291,0.1893204,0.1407767,0.1262136,0.1165049,0.08252427,0.0776699,0
68,0.25,0,1,0.9805825,0.9708738,0.9514563,0.9368932,0.9126214,0.9029126,0.8883495,0.868932,0.8300971,0.8252427,0.815534,0.8058252,0.7864078,0.7621359,0.7475728,0.7038835,0.6601942,0.6504854,0.6407767,0.631068,0.6262136,0.5776699,0.4563107,0.3883495,0.3592233,0.2669903,0.2330097,0.223301,0.2038835,0.1213592,0.1165049,0.06796117,0.0631068,0.03398058
69,0.25,0,1,0.9902913,0.9805825,0.961165,0.9466019,0.9271845,0.9126214,0.8932039,0.8592233,0.8300971,0.815534,0.7912621,0.7669903,0.7524272,0.7378641,0.7281553,0.6165049,0.5970874,0.5679612,0.5582524,0.5533981,0.5291262,0.4854369,0.4805825,0.4417476,0.3737864,0.3592233,0.3495146,0.2669903,0.2621359,0.1893204,0.1699029,0.0776699,0.004854369,0
70,0.25,0,1,0.9902913,0.9854369,0.9757282,0.9660194,0.9563107,0.9223301,0.907767,0.8883495,0.8737864,0.8592233,0.8495146,0.8252427,0.8106796,0.7912621,0.7669903,0.7427184,0.6262136,0.5582524,0.5436893,0.5242718,0.5145631,0.5048544,0.4271845,0.4029126,0.3106796,0.276699,0.2669903,0.2621359,0.2330097,0.1601942,0.08737864,0.05339806,0.04854369,0
71,0.25,0,1,0.9805825,0.9757282,0.9660194,0.9563107,0.9417476,0.9029126,0.8932039,0.868932,0.8446602,0.8300971,0.8252427,0.8058252,0.7864078,0.7815534,0.776699,0.7669903,0.7524272,0.6747573,0.6601942,0.6456311,0.6262136,0.5776699,0.5485437,0.4466019,0.4320388,0.4126214,0.3834951,0.3495146,0.2669903,0.2572816,0.2087379,0.1893204,0.1019417,0
72,0.25,0,1,0.9854369,0.9660194,0.9563107,0.9417476,0.907767,0.8592233,0.8495146,0.8398058,0.8106796,0.7718447,0.7621359,0.7475728,0.7330097,0.6699029,0.5728155,0.5097087,0.4902913,0.4126214,0.3834951,0.3786408,0.3592233,0.3446602,0.2572816,0.2524272,0.2427184,0.2038835,0.184466,0.1796117,0.1359223,0.1262136,0.05825243,0.05339806,0.03398058,0.009708738
73,0.25,0,1,0.9757282,0.9271845,0.9174757,0.8834951,0.8737864,0.8592233,0.8495146,0.8203883,0.7669903,0.7427184,0.7281553,0.6650485,0.6213592,0.5436893,0.5048544,0.5,0.4708738,0.4660194,0.4466019,0.407767,0.2912621,0.2718447,0.2621359,0.2475728,0.2281553,0.2184466,0.2038835,0.1747573,0.1601942,0.1504854,0.1019417,0.08252427,0.0776699,0
74,0.25,0,1,0.9902913,0.9805825,0.9708738,0.9563107,0.9466019,0.9368932,0.9174757,0.8932039,0.8883495,0.8737864,0.8592233,0.815534,0.8009709,0.7330097,0.7184466,0.7135922,0.6990291,0.6747573,0.6601942,0.5679612,0.5339806,0.5194175,0.5145631,0.4368932,0.407767,0.3300971,0.3252427,0.2815534,0.2524272,0.2330097,0.184466,0.1796117,0.1165049,0.02427184
75,0.25,0,1,0.9951456,0.9708738,0.9563107,0.9417476,0.9320388,0.868932,0.8543689,0.8349515,0.8009709,0.776699,0.7572816,0.723301,0.7087379,0.6407767,0.5679612,0.4708738,0.461165,0.4563107,0.4514563,0.4368932,0.4223301,0.407767,0.3883495,0.315534,0.3058252,0.3009709,0.2621359,0.2184466,0.1941748,0.1796117,0.09708738,0.08252427,0.0631068,0.03398058
76,0.25,0,1,0.9805825,0.9660194,0.9223301,0.8932039,0.8834951,0.8640777,0.8543689,0.8398058,0.8300971,0.8203883,0.7961165,0.7815534,0.7524272,0.7135922,0.7087379,0.6941748,0.6796117,0.6407767,0.631068,0.6019417,0.5825243,0.5679612,0.5291262,0.4902913,0.4757282,0.4708738,0.3592233,0.3300971,0.2572816,0.2524272,0.2475728,0.1650485,0.1165049,0.02427184
77,0.25,0,1,0.9660194,0.9563107,0.9466019,0.9223301,0.9174757,0.8883495,0.8737864,0.8640777,0.8495146,0.815534,0.8009709,0.7864078,0.776699,0.7669903,0.7378641,0.7330097,0.7087379,0.6601942,0.5776699,0.5339806,0.5097087,0.4708738,0.4660194,0.461165,0.4514563,0.4417476,0.3349515,0.315534,0.3009709,0.2330097,0.1650485,0.1359223,0.03398058,0
78,0.25,0,1,0.9563107,0.9417476,0.9271845,0.8543689,0.8446602,0.8252427,0.8106796,0.776699,0.7621359,0.7475728,0.7378641,0.723301,0.7038835,0.684466,0.6553398,0.6359223,0.631068,0.6213592,0.5873786,0.5582524,0.5436893,0.538835,0.5097087,0.4417476,0.4368932,0.3980583,0.3203883,0.2475728,0.223301,0.1893204,0.184466,0.1650485,0.1165049,0.02427184
79,0.25,0,1,0.9805825,0.9757282,0.9660194,0.9563107,0.9223301,0.9126214,0.8932039,0.8834951,0.868932,0.8252427,0.815534,0.8058252,0.7912621,0.7815534,0.7718447,0.7378641,0.723301,0.6650485,0.6504854,0.6456311,0.6019417,0.5873786,0.5728155,0.5485437,0.5,0.4902913,0.4708738,0.3932039,0.3737864,0.3398058,0.2378641,0.1116505,0.0631068,0.03398058
80,0.25,0,1,0.9563107,0.9417476,0.9271845,0.9174757,0.8543689,0.8398058,0.815534,0.8009709,0.7961165,0.7815534,0.776699,0.7572816,0.7330097,0.723301,0.7087379,0.6990291,0.6165049,0.5825243,0.5582524,0.5291262,0.4951456,0.4805825,0.4223301,0.4029126,0.3640777,0.2961165,0.2815534,0.1941748,0.1650485,0.1165049,0.09708738,0.08252427,0.004854369,0
81,0.25,0,1,0.9951456,0.9854369,0.9757282,0.961165,0.9466019,0.9271845,0.9029126,0.8932039,0.8592233,0.8495146,0.8300971,0.8252427,0.776699,0.7427184,0.7378641,0.723301,0.6990291,0.6941748,0.6650485,0.6504854,0.5485437,0.4805825,0.4660194,0.4514563,0.4466019,0.4271845,0.4126214,0.3980583,0.3737864,0.2815534,0.2524272,0.1359223,0.03398058,0
82,0.25,0,1,0.9368932,0.9223301,0.8980583,0.8883495,0.8834951,0.8737864,0.8252427,0.8106796,0.8009709,0.7912621,0.7572816,0.7281553,0.7135922,0.6990291,0.6747573,0.6456311,0.6116505,0.6019417,0.5970874,0.592233,0.5582524,0.4902913,0.4708738,0.4563107,0.4466019,0.4417476,0.3640777,0.2669903,0.1796117,0.1601942,0.1456311,0.1116505,0.0631068,0.03398058
83,0.25,0,1,0.9951456,0.9320388,0.9126214,0.8834951,0.8446602,0.8106796,0.7912621,0.776699,0.7669903,0.7378641,0.7330097,0.7135922,0.7087379,0.6990291,0.684466,0.6553398,0.6359223,0.6165049,0.6116505,0.5485437,0.5339806,0.5194175,0.4514563,0.3932039,0.3398058,0.3252427,0.3058252,0.276699,0.2330097,0.2281553,0.1504854,0.1019417,0.01941748,0
84,0.25,0,1,0.961165,0.9514563,0.9417476,0.9223301,0.8786408,0.8640777,0.8543689,0.8349515,0.7621359,0.7427184,0.7281553,0.6990291,0.6699029,0.6116505,0.5291262,0.5048544,0.5,0.4805825,0.4708738,0.4563107,0.4320388,0.3883495,0.3834951,0.3252427,0.3009709,0.2912621,0.2669903,0.1893204,0.1699029,0.1553398,0.1456311,0.1116505,0.0631068,0.03398058
85,0.25,0,1,0.9902913,0.9854369,0.9757282,0.961165,0.9466019,0.8737864,0.8495146,0.7718447,0.7572816,0.7427184,0.7135922,0.6601942,0.6456311,0.6262136,0.6213592,0.6019417,0.5873786,0.5582524,0.5097087,0.5048544,0.4708738,0.4563107,0.3932039,0.3737864,0.3640777,0.3592233,0.3398058,0.315534,0.276699,0.2718447,0.1990291,0.1067961,0.04854369,0
86,0.25,0,1,0.9902913,0.9757282,0.9660194,0.9563107,0.9368932,0.8737864,0.8495146,0.8349515,0.815534,0.8009709,0.7815534,0.7621359,0.723301,0.6650485,0.6553398,0.6456311,0.6359223,0.6213592,0.6019417,0.5873786,0.5679612,0.4563107,0.4029126,0.3980583,0.3786408,0.3398058,0.3300971,0.3252427,0.276699,0.1990291,0.1796117,0.09708738,0.06796117,0
87,0.25,0,1,0.9854369,0.9805825,0.9660194,0.9368932,0.9029126,0.8834951,0.8737864,0.8592233,0.8349515,0.8058252,0.7961165,0.7572816,0.7475728,0.7281553,0.7087379,0.6941748,0.6893204,0.6796117,0.6456311,0.6407767,0.5825243,0.5728155,0.5485437,0.5097087,0.4660194,0.4029126,0.3058252,0.2524272,0.223301,0.2135922,0.1067961,0.08737864,0.08252427,0
88,0.25,0,1,0.9902913,0.9757282,0.9563107,0.9466019,0.9368932,0.8592233,0.8398058,0.8106796,0.7427184,0.6747573,0.6456311,0.6359223,0.6262136,0.6213592,0.6116505,0.5679612,0.5533981,0.5291262,0.5242718,0.5097087,0.4902913,0.4757282,0.4514563,0.4126214,0.3932039,0.3592233,0.3543689,0.2864078,0.2718447,0.2038835,0.1601942,0.131068,0.02912621,0
89,0.25,0,1,0.9902913,0.961165,0.9514563,0.9368932,0.9223301,0.9126214,0.8883495,0.8786408,0.8398058,0.8349515,0.8252427,0.8106796,0.7864078,0.7038835,0.6893204,0.6116505,0.5970874,0.5825243,0.538835,0.5194175,0.5145631,0.5,0.4660194,0.461165,0.4271845,0.4223301,0.3786408,0.3543689,0.2815534,0.2524272,0.2087379,0.1893204,0.1019417,0
90,0.25,0,1,0.9854369,0.9708738,0.9514563,0.9466019,0.9126214,0.8980583,0.8203883,0.8009709,0.7864078,0.7087379,0.6553398,0.6504854,0.631068,0.6019417,0.5485437,0.5436893,0.5145631,0.4757282,0.4563107,0.3980583,0.3640777,0.3398058,0.3349515,0.3252427,0.3106796,0.2912621,0.2621359,0.2524272,0.2330097,0.184466,0.131068,0.09708738,0.0776699,0
91,0.25,0,1,0.9902913,0.9854369,0.9708738,0.9563107,0.9514563,0.9368932,0.9174757,0.9029126,0.8543689,0.8446602,0.8300971,0.8009709,0.776699,0.7669903,0.7475728,0.7427184,0.7281553,0.7184466,0.6941748,0.6601942,0.5776699,0.5436893,0.5,0.4320388,0.4174757,0.3737864,0.2864078,0.2621359,0.2330097,0.184466,0.1019417,0.02427184,0.01941748,0
92,0.25,0,1,0.9902913,0.9805825,0.9660194,0.9514563,0.9223301,0.9174757,0.9126214,0.8543689,0.8398058,0.8252427,0.815534,0.7912621,0.7864078,0.7475728,0.7378641,0.723301,0.7135922,0.6650485,0.6165049,0.592233,0.5728155,0.5533981,0.538835,0.5242718,0.407767,0.3834951,0.3786408,0.3495146,0.3106796,0.2864078,0.1747573,0.1650485,0.1165049,0.02427184
93,0.25,0,1,0.9805825,0.9708738,0.9514563,0.9417476,0.9368932,0.9271845,0.9029126,0.8883495,0.8495146,0.8446602,0.8398058,0.8203883,0.8058252,0.8009709,0.7669903,0.7572816,0.7427184,0.6504854,0.5776699,0.5631068,0.5485437,0.5436893,0.5339806,0.4951456,0.4902913,0.4805825,0.4660194,0.3980583,0.3252427,0.2427184,0.223301,0.1747573,0.1456311,0.02427184
94,0.25,0,1,0.9902913,0.9805825,0.9757282,0.9320388,0.9174757,0.9029126,0.8834951,0.8592233,0.8446602,0.8398058,0.7718447,0.7475728,0.7330097,0.6553398,0.6407767,0.631068,0.6262136,0.5631068,0.5582524,0.5533981,0.5339806,0.4320388,0.407767,0.3980583,0.3883495,0.3495146,0.3252427,0.2815534,0.2524272,0.2087379,0.1893204,0.1553398,0.1262136,0.02427184
95,0.25,0,1,0.9854369,0.9708738,0.9466019,0.9417476,0.9223301,0.9126214,0.8980583,0.8883495,0.868932,0.8543689,0.8398058,0.7524272,0.6747573,0.6553398,0.6019417,0.5825243,0.5436893,0.5339806,0.5194175,0.5048544,0.461165,0.4466019,0.4417476,0.3786408,0.3640777,0.3300971,0.2864078,0.2815534,0.2669903,0.1796117,0.1553398,0.1407767,0.0631068,0.03398058
96,0.25,0,1,0.9902913,0.961165,0.9466019,0.9271845,0.9174757,0.907767,0.9029126,0.8737864,0.8252427,0.8106796,0.7912621,0.7815534,0.7621359,0.6990291,0.6601942,0.6165049,0.6116505,0.6019417,0.592233,0.5776699,0.4854369,0.4757282,0.4466019,0.4320388,0.407767,0.3737864,0.315534,0.2961165,0.2912621,0.2378641,0.2087379,0.1601942,0.08252427,0
97,0.25,0,1,0.9854369,0.9757282,0.907767,0.868932,0.8252427,0.7864078,0.7718447,0.7524272,0.7330097,0.7135922,0.7087379,0.6990291,0.684466,0.6796117,0.6504854,0.6456311,0.631068,0.6165049,0.5970874,0.5825243,0.538835,0.5145631,0.4805825,0.4757282,0.4563107,0.3786408,0.368932,0.3252427,0.2961165,0.2427184,0.1553398,0.05339806,0.01941748,0
98,0.25,0,1,0.9854369,0.9708738,0.9271845,0.9223301,0.8786408,0.868932,0.8592233,0.8446602,0.8252427,0.8106796,0.8009709,0.7912621,0.7621359,0.7475728,0.7330097,0.7281553,0.684466,0.6553398,0.6165049,0.5970874,0.538835,0.4271845,0.4223301,0.3932039,0.3737864,0.368932,0.3446602,0.3106796,0.2961165,0.2572816,0.2475728,0.1990291,0.1165049,0.02427184
99,0.25,0,1,0.9805825,0.9708738,0.961165,0.9563107,0.9466019,0.9320388,0.9223301,0.8834951,0.8446602,0.8349515,0.8203883,0.7524272,0.7378641,0.7087379,0.6941748,0.6699029,0.631068,0.6213592,0.592233,0.5533981,0.5291262,0.3883495,0.3834951,0.3009709,0.2961165,0.276699,0.2621359,0.2427184,0.184466,0.09708738,0.03398058,0.02912621,0.009708738,0
100,0.25,0,1,0.9708738,0.961165,0.9514563,0.9368932,0.9320388,0.9271845,0.9174757,0.9029126,0.8980583,0.8883495,0.8786408,0.815534,0.776699,0.7621359,0.7378641,0.6601942,0.6553398,0.6407767,0.5728155,0.5145631,0.4854369,0.4466019,0.4223301,0.4126214,0.3834951,0.3640777,0.3106796,0.2281553,0.2087379,0.1941748,0.1893204,0.1116505,0.0631068,0.03398058
101,0.25,0,1,0.9902913,0.9466019,0.9417476,0.9320388,0.9223301,0.907767,0.868932,0.8446602,0.8300971,0.815534,0.7864078,0.7815534,0.776699,0.7524272,0.7184466,0.6893204,0.6262136,0.6019417,0.5825243,0.5582524,0.4902913,0.4708738,0.4466019,0.3446602,0.3252427,0.3009709,0.2815534,0.2718447,0.2572816,0.2475728,0.1650485,0.1213592,0.1165049,0.02427184
102,0.25,0,1,0.9902913,0.9805825,0.9660194,0.9466019,0.9174757,0.8495146,0.815534,0.7718447,0.7524272,0.7378641,0.7330097,0.7281553,0.7135922,0.6941748,0.6893204,0.6553398,0.6407767,0.631068,0.6067961,0.5873786,0.5776699,0.538835,0.5194175,0.4951456,0.4902913,0.4805825,0.4660194,0.368932,0.3640777,0.2961165,0.2669903,0.1504854,0.04854369,0
103,0.25,0,1,0.9757282,0.9368932,0.907767,0.9029126,0.8398058,0.8252427,0.7912621,0.776699,0.7330097,0.7184466,0.6990291,0.6941748,0.6553398,0.631068,0.6213592,0.5679612,0.5533981,0.5242718,0.5097087,0.4320388,0.4174757,0.4126214,0.407767,0.3980583,0.3349515,0.3300971,0.3106796,0.2524272,0.1553398,0.1116505,0.0631068,0.02912621,0.01941748,0
104,0.25,0,1,0.9757282,0.9660194,0.9514563,0.9174757,0.8980583,0.8834951,0.868932,0.8592233,0.8495146,0.8398058,0.8252427,0.815534,0.8009709,0.7718447,0.7524272,0.7378641,0.7184466,0.6941748,0.6796117,0.6019417,0.592233,0.5194175,0.5097087,0.4757282,0.4271845,0.4223301,0.3106796,0.3058252,0.3009709,0.2135922,0.1699029,0.1262136,0.04854369,0
105,0.25,0,1,0.961165,0.9563107,0.9126214,0.9029126,0.8932039,0.8786408,0.8543689,0.7864078,0.7621359,0.6893204,0.6407767,0.6165049,0.6116505,0.592233,0.538835,0.5,0.4951456,0.4854369,0.4563107,0.4368932,0.4174757,0.407767,0.3786408,0.3592233,0.2718447,0.2087379,0.184466,0.1699029,0.1650485,0.1213592,0.1019417,0.09708738,0.06796117,0
106,0.25,0,1,0.9951456,0.9854369,0.9660194,0.9563107,0.9466019,0.9320388,0.907767,0.8834951,0.8398058,0.8300971,0.815534,0.7378641,0.723301,0.7038835,0.6504854,0.6262136,0.6116505,0.5776699,0.5145631,0.4660194,0.461165,0.4563107,0.4126214,0.3786408,0.3252427,0.3203883,0.2427184,0.1941748,0.1796117,0.1699029,0.1650485,0.08252427,0.05339806,0
107,0.25,0,1,0.9854369,0.907767,0.8883495,0.8786408,0.868932,0.8446602,0.8349515,0.815534,0.8106796,0.8009709,0.7961165,0.7087379,0.7038835,0.6601942,0.6456311,0.6359223,0.631068,0.6019417,0.5582524,0.5339806,0.5242718,0.5194175,0.4514563,0.3932039,0.3786408,0.3009709,0.2961165,0.2718447,0.2378641,0.1990291,0.1067961,0.06796117,0.01941748,0
108,0.25,0,1,0.9902913,0.9757282,0.9466019,0.9417476,0.9271845,0.9174757,0.907767,0.8980583,0.8834951,0.8592233,0.8495146,0.8058252,0.7961165,0.7572816,0.7330097,0.7281553,0.6213592,0.6165049,0.592233,0.5776699,0.5582524,0.5436893,0.5291262,0.5097087,0.5,0.4514563,0.4466019,0.3883495,0.3592233,0.2475728,0.1796117,0.1650485,0.1165049,0.02427184
109,0.25,0,1,0.9902913,0.9805825,0.9660194,0.9514563,0.9271845,0.8883495,0.8786408,0.8640777,0.8398058,0.8300971,0.8203883,0.8009709,0.7427184,0.7184466,0.7135922,0.7087379,0.684466,0.592233,0.5776699,0.5145631,0.4805825,0.4757282,0.4514563,0.4368932,0.4320388,0.4126214,0.407767,0.3786408,0.3495146,0.2815534,0.184466,0.1165049,0.09223301,0
110,0.25,0,1,0.9902913,0.9757282,0.8980583,0.8932039,0.8883495,0.8640777,0.8495146,0.8252427,0.8106796,0.7912621,0.7669903,0.6699029,0.6407767,0.5776699,0.5631068,0.5485437,0.5242718,0.4805825,0.461165,0.4271845,0.3834951,0.3737864,0.3640777,0.3446602,0.3398058,0.3300971,0.2427184,0.2087379,0.2038835,0.184466,0.1067961,0.06796117,0.04854369,0
111,0.25,0,1,0.9902913,0.9805825,0.961165,0.9563107,0.9417476,0.9174757,0.8786408,0.8737864,0.7864078,0.776699,0.7572816,0.7524272,0.7378641,0.723301,0.6990291,0.684466,0.6699029,0.6407767,0.6262136,0.6067961,0.5825243,0.538835,0.4563107,0.4417476,0.4320388,0.3640777,0.3252427,0.3058252,0.2572816,0.2524272,0.2475728,0.1747573,0.1456311,0.02427184
112,0.25,0,1,0.9902913,0.9805825,0.9514563,0.9320388,0.9126214,0.8980583,0.8932039,0.8786408,0.868932,0.8543689,0.8300971,0.8252427,0.8009709,0.7912621,0.7378641,0.7281553,0.6893204,0.6747573,0.6019417,0.5873786,0.5776699,0.5533981,0.5097087,0.5048544,0.4223301,0.3592233,0.3543689,0.3398058,0.2281553,0.131068,0.0631068,0.03883495,0.01941748,0
113,0.25,0,1,0.9708738,0.9563107,0.9466019,0.9368932,0.9320388,0.868932,0.8349515,0.815534,0.8009709,0.7864078,0.776699,0.7669903,0.7572816,0.7475728,0.7330097,0.7087379,0.6941748,0.684466,0.6699029,0.6504854,0.5533981,0.4902913,0.4854369,0.4708738,0.4223301,0.368932,0.3543689,0.3495146,0.3203883,0.2718447,0.1893204,0.1601942,0.05825243,0
114,0.25,0,1,0.9902913,0.9757282,0.9660194,0.9514563,0.9466019,0.9271845,0.907767,0.8834951,0.868932,0.8640777,0.8495146,0.8203883,0.7475728,0.7427184,0.723301,0.7184466,0.6553398,0.592233,0.5339806,0.5194175,0.4417476,0.407767,0.4029126,0.3203883,0.3058252,0.2815534,0.2524272,0.1796117,0.1699029,0.1650485,0.1456311,0.09708738,0.06796117,0
115,0.25,0,1,0.9902913,0.961165,0.9417476,0.9320388,0.9223301,0.907767,0.9029126,0.8932039,0.8786408,0.7961165,0.7864078,0.7524272,0.6747573,0.6601942,0.6456311,0.6165049,0.6019417,0.592233,0.5776699,0.5436893,0.5242718,0.4902913,0.4320388,0.4223301,0.4174757,0.3446602,0.276699,0.2572816,0.184466,0.1359223,0.1262136,0.1213592,0.1165049,0.02427184
116,0.25,0,1,0.9368932,0.9271845,0.907767,0.8932039,0.8786408,0.868932,0.8592233,0.815534,0.8106796,0.776699,0.7330097,0.7184466,0.7038835,0.6893204,0.6650485,0.6213592,0.5970874,0.592233,0.5873786,0.5728155,0.5339806,0.4708738,0.4368932,0.3932039,0.3058252,0.2184466,0.184466,0.1747573,0.1407767,0.131068,0.05825243,0.03883495,0.03398058,0
117,0.25,0,1,0.9902913,0.9805825,0.9514563,0.9466019,0.9368932,0.9223301,0.8883495,0.8834951,0.8786408,0.8543689,0.8398058,0.815534,0.8009709,0.7669903,0.7621359,0.7524272,0.6990291,0.684466,0.6601942,0.6407767,0.631068,0.6165049,0.6116505,0.5048544,0.4271845,0.4126214,0.3543689,0.3252427,0.223301,0.1650485,0.08252427,0.03398058,0.01941748,0
118,0.25,0,1,0.9854369,0.9757282,0.9417476,0.9271845,0.9029126,0.8640777,0.8495146,0.8398058,0.8300971,0.8058252,0.7815534,0.7572816,0.6796117,0.6747573,0.6553398,0.6116505,0.5873786,0.5776699,0.5631068,0.5485437,0.5339806,0.5145631,0.5,0.3883495,0.3737864,0.3640777,0.3300971,0.3252427,0.2621359,0.2524272,0.2378641,0.1504854,0.04854369,0
119,0.25,0,1,0.9708738,0.961165,0.9514563,0.9417476,0.9271845,0.9126214,0.8932039,0.8883495,0.8737864,0.8543689,0.776699,0.7669903,0.7621359,0.7524272,0.7330097,0.7038835,0.6893204,0.6699029,0.6553398,0.6456311,0.6165049,0.5485437,0.5436893,0.538835,0.4417476,0.4320388,0.368932,0.2961165,0.2718447,0.2135922,0.1796117,0.1747573,0.08252427,0.03398058
120,0.25,0,1,0.9805825,0.9757282,0.9514563,0.9320388,0.9174757,0.8980583,0.8932039,0.8737864,0.8640777,0.8252427,0.815534,0.8009709,0.776699,0.7621359,0.7524272,0.7427184,0.6747573,0.6601942,0.6504854,0.6359223,0.6067961,0.5825243,0.4320388,0.3932039,0.3786408,0.3737864,0.368932,0.3446602,0.3252427,0.2330097,0.1262136,0.1165049,0.04854369,0
121,0.25,0,1,0.9902913,0.9757282,0.9514563,0.9466019,0.9368932,0.9223301,0.9126214,0.9029126,0.8834951,0.8737864,0.8349515,0.8252427,0.7669903,0.7572816,0.7378641,0.7087379,0.7038835,0.6796117,0.6747573,0.631068,0.6116505,0.6067961,0.6019417,0.5728155,0.5582524,0.4902913,0.3932039,0.3592233,0.3398058,0.2427184,0.1407767,0.09708738,0.07281553,0.03398058
122,0.25,0,1,0.9854369,0.9708738,0.9466019,0.9271845,0.9126214,0.8883495,0.8786408,0.8737864,0.8640777,0.8495146,0.8398058,0.8349515,0.815534,0.8009709,0.7718447,0.7621359,0.7281553,0.6650485,0.6213592,0.5970874,0.4805825,0.4563107,0.4174757,0.3980583,0.3834951,0.368932,0.3252427,0.315534,0.3106796,0.2378641,0.2330097,0.1504854,0.1165049,0.02427184
123,0.25,0,1,0.9902913,0.9757282,0.9514563,0.9271845,0.8883495,0.8786408,0.868932,0.8446602,0.8398058,0.8203883,0.8106796,0.7912621,0.7864078,0.776699,0.7669903,0.7524272,0.723301,0.7135922,0.7087379,0.6893204,0.6456311,0.6359223,0.6213592,0.5970874,0.5291262,0.5145631,0.4854369,0.3640777,0.2912621,0.2864078,0.2475728,0.1553398,0.08252427,0
124,0.25,0,1,0.9902913,0.9854369,0.9514563,0.9466019,0.9320388,0.9174757,0.8980583,0.8786408,0.868932,0.8592233,0.8495146,0.8252427,0.7912621,0.776699,0.7621359,0.7330097,0.6990291,0.6941748,0.684466,0.6601942,0.6262136,0.5242718,0.5048544,0.4223301,0.3883495,0.3446602,0.3252427,0.2912621,0.2184466,0.1990291,0.1067961,0.07281553,0.004854369,0
125,0.25,0,1,0.9902913,0.9854369,0.9417476,0.9271845,0.907767,0.8834951,0.815534,0.8009709,0.776699,0.7330097,0.7087379,0.6990291,0.6553398,0.6067961,0.5776699,0.5679612,0.5533981,0.5097087,0.5,0.4368932,0.4320388,0.4126214,0.4029126,0.3786408,0.3349515,0.3106796,0.3058252,0.276699,0.2330097,0.1407767,0.1067961,0.08737864,0.004854369,0
126,0.25,0,1,0.9223301,0.9126214,0.9029126,0.8883495,0.868932,0.8543689,0.8495146,0.8446602,0.815534,0.7815534,0.776699,0.7718447,0.7135922,0.6893204,0.6747573,0.592233,0.5485437,0.5242718,0.5194175,0.5097087,0.4660194,0.4514563,0.4466019,0.4368932,0.4174757,0.3834951,0.3640777,0.315534,0.2669903,0.2378641,0.1116505,0.0631068,0.03398058,0
127,0.25,0,1,0.9854369,0.9757282,0.961165,0.9368932,0.9271845,0.9174757,0.9029126,0.8932039,0.8737864,0.8640777,0.8495146,0.8300971,0.815534,0.8106796,0.7961165,0.7087379,0.6796117,0.6359223,0.592233,0.5825243,0.538835,0.4563107,0.4368932,0.3786408,0.3446602,0.3252427,0.276699,0.2524272,0.2281553,0.1941748,0.1893204,0.1116505,0.009708738,0
128,0.25,0,1,0.9902913,0.9805825,0.9660194,0.961165,0.9368932,0.9223301,0.9029126,0.8883495,0.8834951,0.8640777,0.8543689,0.8398058,0.7718447,0.7572816,0.7427184,0.7281553,0.7038835,0.6359223,0.6213592,0.6165049,0.5485437,0.5291262,0.4951456,0.4563107,0.4466019,0.3786408,0.368932,0.3543689,0.276699,0.2281553,0.1699029,0.1359223,0.1165049,0.02427184
129,0.25,0,1,0.9854369,0.9757282,0.9660194,0.9223301,0.9126214,0.8980583,0.8640777,0.8592233,0.8495146,0.8203883,0.7864078,0.7669903,0.7427184,0.7281553,0.684466,0.6019417,0.592233,0.5825243,0.5728155,0.5533981,0.538835,0.5242718,0.5048544,0.4708738,0.4174757,0.3980583,0.2864078,0.1990291,0.1699029,0.1650485,0.1601942,0.08252427,0.05339806,0
130,0.25,0,1,0.9951456,0.9854369,0.9660194,0.9514563,0.9271845,0.8834951,0.868932,0.8592233,0.8446602,0.8398058,0.8300971,0.7961165,0.7864078,0.7669903,0.7427184,0.7281553,0.7184466,0.6941748,0.684466,0.6407767,0.5291262,0.5194175,0.5048544,0.5,0.4854369,0.4466019,0.3737864,0.2912621,0.2427184,0.1699029,0.08737864,0.009708738,0.004854369,0
