SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10
211,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.4102564,0
212,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.2820513,0.05128205,0
213,0.25,0,1,0.974359,0.9230769,0.8974359,0.8461538,0.7948718,0.7179487,0.5897436,0.2820513,0.1538462,0
214,0.25,0,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7692308,0.7179487,0.5897436,0.5384615,0.4102564,0
215,0.25,0,1,0.974359,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.5897436,0.5384615,0.4102564,0
216,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.7179487,0.5897436,0.5384615,0.4102564,0
217,0.25,0,1,0.9230769,0.8461538,0.7948718,0.7435897,0.6923077,0.6410256,0.5897436,0.5384615,0.4102564,0
218,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.5384615,0.4358974,0.3589744,0.2820513,0.1538462,0
219,0.25,0,1,0.9487179,0.8205128,0.7692308,0.7435897,0.7179487,0.6666667,0.5897436,0.5384615,0.1282051,0
220,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7435897,0.6923077,0.6410256,0.5897436,0.2820513,0.05128205,0
221,0.25,0,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.4358974,0.2051282,0.1794872,0.05128205,0
222,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.7179487,0.5897436,0.4615385,0.05128205,0
223,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.2820513,0.1538462,0
224,0.25,0,1,0.9487179,0.8717949,0.8205128,0.6923077,0.6410256,0.5641026,0.5128205,0.4615385,0.05128205,0
225,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7179487,0.5897436,0.5384615,0.4102564,0
226,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7948718,0.6923077,0.6410256,0.5897436,0.4615385,0.05128205,0
227,0.25,0,1,0.974359,0.9230769,0.6153846,0.5897436,0.5384615,0.4102564,0.3333333,0.2820513,0.1538462,0
228,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7179487,0.6666667,0.5384615,0.4102564,0
229,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.4615385,0.05128205,0
230,0.25,0,1,0.9487179,0.8974359,0.7692308,0.7179487,0.6410256,0.5641026,0.5128205,0.4615385,0.05128205,0
231,0.25,0,1,0.974359,0.9230769,0.8461538,0.7948718,0.7435897,0.6410256,0.5897436,0.5384615,0.4102564,0
232,0.25,0,1,0.9487179,0.9230769,0.8461538,0.7948718,0.7435897,0.6923077,0.5897436,0.5384615,0.4102564,0
233,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5128205,0.4615385,0.05128205,0
234,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.6666667,0.5384615,0.4102564,0
235,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7179487,0.6410256,0.5897436,0.4615385,0.4102564,0
236,0.25,0,1,0.9487179,0.9230769,0.8974359,0.7692308,0.7179487,0.6666667,0.5897436,0.4615385,0.05128205,0
237,0.25,0,1,0.9487179,0.9230769,0.8717949,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.4102564,0
238,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.6923077,0.6666667,0.5384615,0.1538462,0
239,0.25,0,1,0.974359,0.8717949,0.8205128,0.7692308,0.7179487,0.4102564,0.3333333,0.2820513,0.1538462,0
240,0.25,0,1,0.974359,0.9230769,0.8717949,0.7435897,0.6410256,0.5897436,0.5384615,0.4615385,0.4102564,0
241,0.25,0,1,0.974359,0.9230769,0.8974359,0.8461538,0.7948718,0.7179487,0.5897436,0.2820513,0.05128205,0
242,0.25,0,1,0.9487179,0.8717949,0.8461538,0.7948718,0.7435897,0.6410256,0.3333333,0.2820513,0.1538462,0
243,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.6666667,0.5897436,0.5384615,0.4102564,0
244,0.25,0,1,0.9487179,0.8974359,0.8461538,0.4871795,0.4102564,0.3333333,0.2820513,0.2051282,0.1538462,0
245,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7435897,0.4358974,0.3333333,0.2820513,0.1538462,0
246,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.6410256,0.5897436,0.4615385,0.4102564,0
247,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7179487,0.6410256,0.5897436,0.4615385,0.4102564,0
248,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.6410256,0.3333333,0.2051282,0.1538462,0
249,0.25,0,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7179487,0.6666667,0.5384615,0.1538462,0
250,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.5897436,0.2820513,0.1538462,0
251,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
252,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7948718,0.6923077,0.6410256,0.5128205,0.4615385,0.4102564,0
253,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.3333333,0.2820513,0.2307692,0.1538462,0
254,0.25,0,1,0.9487179,0.9230769,0.8205128,0.7435897,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
255,0.25,0,1,0.9487179,0.8717949,0.8461538,0.5384615,0.4358974,0.3846154,0.3333333,0.2820513,0.1538462,0
256,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.5897436,0.2820513,0.1538462,0
257,0.25,0,1,0.9487179,0.9230769,0.8717949,0.7948718,0.6666667,0.6153846,0.5128205,0.4615385,0.4102564,0
258,0.25,0,1,0.9487179,0.9230769,0.8717949,0.7948718,0.6923077,0.6410256,0.5897436,0.4615385,0.4102564,0
259,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6410256,0.5128205,0.4615385,0.05128205,0
260,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.4102564,0
261,0.25,0,1,0.9230769,0.8974359,0.8461538,0.7948718,0.6923077,0.6410256,0.5897436,0.4615385,0.05128205,0
262,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.2820513,0.1538462,0
263,0.25,0,1,0.9487179,0.9230769,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
264,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7692308,0.6410256,0.5641026,0.5128205,0.4615385,0.4102564,0
265,0.25,0,1,0.974359,0.8717949,0.8205128,0.7692308,0.7179487,0.6666667,0.2820513,0.2307692,0.1538462,0
266,0.25,0,1,0.974359,0.9230769,0.8461538,0.7948718,0.7435897,0.7179487,0.4102564,0.2820513,0.1538462,0
267,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.4102564,0
268,0.25,0,1,0.974359,0.9230769,0.8717949,0.7948718,0.7692308,0.7179487,0.5897436,0.4615385,0.4102564,0
269,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.4102564,0
270,0.25,0,1,0.974359,0.9487179,0.8205128,0.7435897,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
271,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.5897436,0.4615385,0.4102564,0
272,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.7179487,0.5897436,0.5384615,0.1538462,0
273,0.25,0,1,0.9487179,0.9230769,0.8717949,0.7692308,0.7179487,0.6410256,0.3589744,0.2820513,0.1538462,0
274,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7692308,0.7435897,0.6153846,0.5384615,0.4102564,0
275,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.7179487,0.5897436,0.2820513,0.1538462,0
276,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7692308,0.6923077,0.5897436,0.5384615,0.1538462,0
277,0.25,0,1,0.9230769,0.8717949,0.7948718,0.7435897,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
278,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.4102564,0.3333333,0.2820513,0.05128205,0
279,0.25,0,1,0.9487179,0.8974359,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.4615385,0.05128205,0
280,0.25,0,1,0.9230769,0.8717949,0.8461538,0.7948718,0.6923077,0.6410256,0.5897436,0.5384615,0.4102564,0
281,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
282,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.1538462,0
283,0.25,0,1,0.9230769,0.8717949,0.8461538,0.7948718,0.7692308,0.7179487,0.5897436,0.5384615,0.4102564,0
284,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.6666667,0.5897436,0.4615385,0.4102564,0
285,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.7179487,0.6666667,0.5384615,0.1538462,0
286,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.6923077,0.6666667,0.5384615,0.4615385,0.05128205,0
287,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.6153846,0.5897436,0.4615385,0.4102564,0
288,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7948718,0.7435897,0.6153846,0.5897436,0.4615385,0.05128205,0
289,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7435897,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
290,0.25,0,1,0.7179487,0.6666667,0.6153846,0.5384615,0.4871795,0.4358974,0.3333333,0.2051282,0.1538462,0
291,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7692308,0.6410256,0.5897436,0.5384615,0.1538462,0
292,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7692308,0.7435897,0.6153846,0.5384615,0.4102564,0
293,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7692308,0.7179487,0.6666667,0.6153846,0.5384615,0.4102564,0
294,0.25,0,1,0.9487179,0.8974359,0.8205128,0.6923077,0.6666667,0.6153846,0.5128205,0.4615385,0.05128205,0
295,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.4102564,0
296,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7692308,0.7179487,0.5897436,0.5384615,0.4102564,0
297,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7692308,0.6666667,0.6153846,0.5384615,0.4102564,0
298,0.25,0,1,0.9487179,0.8974359,0.8717949,0.5641026,0.5128205,0.4358974,0.4102564,0.2820513,0.1538462,0
299,0.25,0,1,0.9487179,0.9230769,0.8717949,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.4102564,0
300,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.6666667,0.6153846,0.5384615,0.1538462,0
301,0.25,0,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7179487,0.6666667,0.5384615,0.4102564,0
302,0.25,0,1,0.9487179,0.9230769,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.4615385,0.4102564,0
303,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7692308,0.6923077,0.3076923,0.2051282,0.1538462,0
304,0.25,0,1,0.974359,0.9230769,0.8461538,0.7948718,0.7435897,0.7179487,0.5897436,0.4615385,0.4102564,0
305,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7948718,0.7435897,0.6153846,0.5128205,0.4615385,0.05128205,0
306,0.25,0,1,0.9487179,0.8717949,0.8461538,0.7948718,0.7435897,0.6923077,0.5897436,0.5384615,0.1538462,0
307,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.4358974,0.4102564,0.2820513,0.1538462,0
308,0.25,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7435897,0.6410256,0.5897436,0.2820513,0.1538462,0
309,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.1538462,0
310,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6666667,0.6153846,0.5384615,0.1538462,0
311,0.25,0,1,0.9487179,0.9230769,0.8205128,0.7435897,0.6923077,0.6410256,0.5128205,0.4615385,0.4102564,0
312,0.25,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7435897,0.6410256,0.5897436,0.5384615,0.1538462,0
313,0.25,0,1,0.9487179,0.6666667,0.6153846,0.5384615,0.4871795,0.4102564,0.3589744,0.2307692,0.07692308,0
314,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7435897,0.6923077,0.5897436,0.5384615,0.4102564,0
315,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.4615385,0.05128205,0
316,0.25,0,1,0.9487179,0.8205128,0.7948718,0.7435897,0.6666667,0.6410256,0.5897436,0.4615385,0.05128205,0
317,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7179487,0.6410256,0.5897436,0.4615385,0.4102564,0
318,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7179487,0.5897436,0.5128205,0.1025641,0.05128205,0
319,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7692308,0.7435897,0.6666667,0.5384615,0.1538462,0
320,0.25,0,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7179487,0.6410256,0.5897436,0.4615385,0.4102564,0
321,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.2820513,0.1538462,0
322,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.4102564,0
323,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7435897,0.6410256,0.5897436,0.5384615,0.1538462,0
324,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.6410256,0.5897436,0.5384615,0.1538462,0
325,0.25,0,1,0.974359,0.9230769,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.2820513,0.1538462,0
326,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8205128,0.5128205,0.4871795,0.4102564,0.2820513,0.1538462,0
327,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.2820513,0.1538462,0
328,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.4102564,0
329,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7692308,0.7179487,0.5897436,0.2820513,0.05128205,0
330,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7179487,0.6410256,0.5897436,0.5384615,0.4102564,0
331,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7435897,0.7179487,0.5897436,0.5384615,0.4102564,0
332,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7435897,0.6923077,0.5897436,0.5384615,0.4102564,0
333,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.1538462,0
334,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.3333333,0.1025641,0.05128205,0
335,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7692308,0.7179487,0.6410256,0.5897436,0.4615385,0.05128205,0
336,0.25,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7948718,0.6666667,0.5897436,0.2820513,0.05128205,0
337,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.5897436,0.4615385,0.05128205,0
338,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.1538462,0
339,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.4102564,0
340,0.25,0,1,0.9487179,0.8974359,0.8205128,0.5384615,0.4871795,0.4102564,0.3333333,0.2820513,0.05128205,0
341,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8461538,0.7948718,0.7179487,0.5897436,0.5384615,0.1538462,0
342,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.4102564,0
343,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.7179487,0.5897436,0.5384615,0.4102564,0
344,0.25,0,1,0.9487179,0.9230769,0.8717949,0.5641026,0.4871795,0.3846154,0.3333333,0.2820513,0.1538462,0
345,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6410256,0.5897436,0.4615385,0.05128205,0
346,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.4615385,0.05128205,0
347,0.25,0,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.7179487,0.6666667,0.5384615,0.1538462,0
348,0.25,0,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.6153846,0.5128205,0.4615385,0.4102564,0
349,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7179487,0.4102564,0.2820513,0.2051282,0.1538462,0
350,0.25,0,1,0.9487179,0.9230769,0.8717949,0.7948718,0.6923077,0.6410256,0.5897436,0.4615385,0.4102564,0
351,0.25,0,1,0.9487179,0.9230769,0.7948718,0.7435897,0.6923077,0.2820513,0.1794872,0.1282051,0.05128205,0
352,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7179487,0.5897436,0.4615385,0.4102564,0
353,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.4102564,0
354,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
355,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7692308,0.7435897,0.6410256,0.5897436,0.5384615,0.4102564,0
356,0.25,0,1,0.9487179,0.8717949,0.8461538,0.7948718,0.7692308,0.6410256,0.5897436,0.4615385,0.05128205,0
357,0.25,0,1,0.8717949,0.8461538,0.7948718,0.7435897,0.3333333,0.2820513,0.1794872,0.1282051,0.07692308,0
358,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7435897,0.7179487,0.5897436,0.5384615,0.4102564,0
359,0.25,0,1,0.974359,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
360,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7435897,0.4358974,0.4102564,0.2820513,0.1538462,0
361,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.7435897,0.3589744,0.2820513,0.1282051,0
362,0.25,0,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7948718,0.7179487,0.5897436,0.4615385,0.4102564,0
363,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7435897,0.6410256,0.5897436,0.2820513,0.1538462,0
364,0.25,0,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.7179487,0.5897436,0.2820513,0.1538462,0
365,0.25,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7179487,0.6410256,0.3333333,0.2820513,0.05128205,0
366,0.25,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7179487,0.6666667,0.5897436,0.4615385,0.05128205,0
367,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.1538462,0
368,0.25,0,1,0.9487179,0.9230769,0.8205128,0.7692308,0.7179487,0.6410256,0.5128205,0.1025641,0.05128205,0
369,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7948718,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
370,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.7179487,0.5897436,0.4615385,0.4102564,0
371,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7948718,0.6666667,0.6153846,0.5384615,0.1538462,0
372,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7948718,0.7179487,0.6923077,0.6666667,0.5384615,0.4102564,0
373,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.4102564,0
374,0.25,0,1,0.974359,0.9487179,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.2820513,0.1538462,0
375,0.25,0,1,0.9487179,0.9230769,0.8974359,0.8205128,0.7692308,0.7179487,0.5897436,0.2820513,0.05128205,0
376,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7435897,0.6923077,0.6410256,0.5897436,0.4615385,0.4102564,0
377,0.25,0,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.7179487,0.5897436,0.4615385,0.4102564,0
378,0.25,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7948718,0.7179487,0.5897436,0.5384615,0.1538462,0
379,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7179487,0.6410256,0.5897436,0.2820513,0.1538462,0
380,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7179487,0.6666667,0.5384615,0.4871795,0.4102564,0
381,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.4615385,0.4102564,0
382,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.7179487,0.5897436,0.4615385,0.4102564,0
383,0.25,0,1,0.9487179,0.8974359,0.8205128,0.6923077,0.6410256,0.5897436,0.5384615,0.4615385,0.4102564,0
384,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6666667,0.5897436,0.4615385,0.4102564,0
385,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7948718,0.7692308,0.7179487,0.5897436,0.5384615,0.4102564,0
386,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7692308,0.7179487,0.6666667,0.5897436,0.5384615,0.1538462,0
387,0.25,0,1,0.9487179,0.9230769,0.8205128,0.7692308,0.7179487,0.5897436,0.5128205,0.4615385,0.4102564,0
388,0.25,0,1,0.9230769,0.8717949,0.8461538,0.7948718,0.7435897,0.6153846,0.5897436,0.4615385,0.4102564,0
389,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
390,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6666667,0.2820513,0.2051282,0.1538462,0
391,0.25,0,1,0.9487179,0.8717949,0.7948718,0.7435897,0.6923077,0.6410256,0.5897436,0.4615385,0.05128205,0
392,0.25,0,1,0.974359,0.9230769,0.8974359,0.8461538,0.5384615,0.4871795,0.3589744,0.2820513,0.1538462,0
393,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7692308,0.7179487,0.6666667,0.6153846,0.5384615,0.4102564,0
394,0.25,0,1,0.9487179,0.9230769,0.8974359,0.8461538,0.7179487,0.6666667,0.3589744,0.2820513,0.1538462,0
395,0.25,0,1,0.9487179,0.8974359,0.8717949,0.8205128,0.7179487,0.6666667,0.5897436,0.5384615,0.4102564,0
396,0.25,0,1,0.9230769,0.8717949,0.7948718,0.7435897,0.6923077,0.6410256,0.5897436,0.2820513,0.05128205,0
397,0.25,0,1,0.974359,0.8974359,0.8461538,0.7948718,0.7435897,0.7179487,0.6666667,0.5384615,0.1538462,0
398,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.1538462,0
399,0.25,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7179487,0.6410256,0.5897436,0.4615385,0.4102564,0
400,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7948718,0.7179487,0.5897436,0.2820513,0.05128205,0
401,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7435897,0.6923077,0.6410256,0.5897436,0.4615385,0.4102564,0
402,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7179487,0.6410256,0.5897436,0.2820513,0.1538462,0
403,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.4102564,0
404,0.25,0,1,0.9487179,0.6666667,0.6153846,0.5641026,0.5128205,0.4102564,0.3333333,0.2820513,0.1538462,0
405,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8461538,0.7692308,0.6410256,0.5897436,0.5384615,0.4102564,0
406,0.25,0,1,0.9487179,0.8974359,0.8717949,0.7948718,0.7435897,0.7179487,0.6666667,0.5384615,0.4102564,0
407,0.25,0,1,0.974359,0.8717949,0.8205128,0.7692308,0.7179487,0.6410256,0.3333333,0.2820513,0.1538462,0
408,0.25,0,1,0.9230769,0.8974359,0.8461538,0.7948718,0.7692308,0.7179487,0.6666667,0.5384615,0.1538462,0
409,0.25,0,1,0.7179487,0.6666667,0.6153846,0.5641026,0.3333333,0.2564103,0.2307692,0.1794872,0.05128205,0
410,0.25,0,1,0.9487179,0.9230769,0.8717949,0.8205128,0.7179487,0.5897436,0.5128205,0.4615385,0.4102564,0
411,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.1538462,0
412,0.25,0,1,0.9487179,0.8974359,0.8205128,0.7948718,0.7692308,0.6410256,0.5897436,0.2820513,0.1538462,0
413,0.25,0,1,0.9230769,0.8717949,0.8205128,0.7692308,0.7179487,0.6666667,0.6153846,0.5384615,0.4102564,0
414,0.25,0,1,0.9487179,0.8974359,0.8461538,0.8205128,0.7948718,0.6666667,0.6153846,0.5384615,0.1538462,0
415,0.25,0,1,0.974359,0.9230769,0.8717949,0.8205128,0.7435897,0.4358974,0.4102564,0.2820513,0.1538462,0
416,0.25,0,1,0.9487179,0.9230769,0.8717949,0.7948718,0.7692308,0.7179487,0.5897436,0.5384615,0.4102564,0
417,0.25,0,1,0.9487179,0.8717949,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.5384615,0.4102564,0
418,0.25,0,1,0.9487179,0.8974359,0.8461538,0.7692308,0.7179487,0.6410256,0.5897436,0.5384615,0.4102564,0
419,0.25,0,1,0.9487179,0.9230769,0.8205128,0.7692308,0.6923077,0.6410256,0.5897436,0.4615385,0.4102564,0
420,0.25,0,1,0.974359,0.9230769,0.8974359,0.8205128,0.6923077,0.6410256,0.5128205,0.4615385,0.4102564,0
421,0.25,0,1,0.974359,0.9230769,0.8717949,0.7948718,0.7435897,0.6153846,0.5897436,0.4615385,0.05128205,0
