SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10
211,0.25,0,1,0.9636364,0.8909091,0.8545455,0.8181818,0.7818182,0.7272727,0.4545455,0.07272727,0.03636364,0
212,0.25,0,1,0.9818182,0.6909091,0.6727273,0.6363636,0.6,0.5636364,0.5090909,0.4727273,0.3818182,0.01818182
213,0.25,0,1,0.9818182,0.9636364,0.9272727,0.6727273,0.2909091,0.1818182,0.1272727,0.09090909,0.05454545,0
214,0.25,0,1,0.9636364,0.7090909,0.3272727,0.3090909,0.2727273,0.2363636,0.1818182,0.1454545,0.03636364,0
215,0.25,0,1,0.9454545,0.9090909,0.8727273,0.8,0.7818182,0.7454545,0.4545455,0.4363636,0.07272727,0.01818182
216,0.25,0,1,0.9818182,0.9454545,0.8545455,0.8,0.7818182,0.7454545,0.4545455,0.4181818,0.05454545,0
217,0.25,0,1,0.9818182,0.7272727,0.6727273,0.6545455,0.5818182,0.5272727,0.4545455,0.09090909,0.05454545,0.01818182
218,0.25,0,1,0.9818182,0.7272727,0.6727273,0.6,0.5636364,0.5272727,0.1636364,0.05454545,0.01818182,0
219,0.25,0,1,0.7636364,0.7090909,0.6727273,0.6,0.5090909,0.1454545,0.1090909,0.09090909,0.05454545,0.01818182
220,0.25,0,1,0.9636364,0.9454545,0.9090909,0.8909091,0.6,0.5454545,0.2,0.09090909,0.05454545,0.01818182
221,0.25,0,1,0.9636364,0.8909091,0.6363636,0.5454545,0.5090909,0.4909091,0.4545455,0.4181818,0.03636364,0
222,0.25,0,1,0.9818182,0.9272727,0.8545455,0.5636364,0.1818182,0.1636364,0.1272727,0.09090909,0.05454545,0
223,0.25,0,1,0.9818182,0.9090909,0.8727273,0.8181818,0.7818182,0.4909091,0.1272727,0.09090909,0.03636364,0
224,0.25,0,1,0.7090909,0.6727273,0.5818182,0.5636364,0.5272727,0.4909091,0.1454545,0.09090909,0.03636364,0
225,0.25,0,1,0.9636364,0.8909091,0.8545455,0.8181818,0.7454545,0.4545455,0.1090909,0.05454545,0.01818182,0
226,0.25,0,1,0.9818182,0.9454545,0.6545455,0.6363636,0.6,0.2545455,0.1272727,0.09090909,0.05454545,0
227,0.25,0,1,0.9636364,0.9090909,0.8363636,0.8,0.5272727,0.1454545,0.1090909,0.09090909,0.03636364,0
228,0.25,0,1,0.9272727,0.8909091,0.8545455,0.8,0.7818182,0.4909091,0.4363636,0.07272727,0.01818182,0
229,0.25,0,1,0.9818182,0.9272727,0.8909091,0.8727273,0.6,0.5272727,0.4545455,0.09090909,0.05454545,0
230,0.25,0,1,0.9818182,0.9272727,0.9090909,0.8727273,0.8363636,0.8,0.7090909,0.4181818,0.3818182,0.01818182
231,0.25,0,1,0.7090909,0.6727273,0.6363636,0.6181818,0.5818182,0.5454545,0.5090909,0.4545455,0.3818182,0.01818182
232,0.25,0,1,0.7636364,0.7090909,0.6727273,0.3090909,0.2727273,0.2363636,0.2181818,0.1818182,0.09090909,0
233,0.25,0,1,0.9454545,0.9090909,0.8363636,0.5636364,0.5090909,0.1454545,0.1090909,0.05454545,0.03636364,0
234,0.25,0,1,0.9636364,0.9090909,0.8727273,0.5818182,0.5636364,0.5272727,0.4363636,0.09090909,0.03636364,0
235,0.25,0,1,0.9818182,0.9454545,0.9090909,0.8727273,0.6,0.2363636,0.2,0.1636364,0.09090909,0
236,0.25,0,1,0.7090909,0.6727273,0.6181818,0.6,0.5272727,0.5090909,0.4727273,0.4363636,0.3818182,0.01818182
237,0.25,0,1,0.9272727,0.8727273,0.5818182,0.5454545,0.5090909,0.4727273,0.4363636,0.4,0.03636364,0
238,0.25,0,1,0.9272727,0.9090909,0.6181818,0.5818182,0.5636364,0.5272727,0.4727273,0.4363636,0.07272727,0.01818182
239,0.25,0,1,0.9636364,0.9454545,0.8727273,0.5818182,0.5272727,0.1636364,0.1272727,0.09090909,0.03636364,0
240,0.25,0,1,0.9636364,0.9454545,0.9090909,0.8545455,0.8181818,0.7818182,0.4909091,0.1454545,0.03636364,0
241,0.25,0,1,0.9636364,0.9454545,0.9090909,0.6181818,0.2909091,0.2545455,0.2181818,0.1090909,0.07272727,0
242,0.25,0,1,0.9636364,0.6727273,0.6363636,0.5818182,0.5272727,0.2181818,0.1636364,0.1272727,0.09090909,0
243,0.25,0,1,0.9818182,0.7454545,0.6727273,0.6363636,0.5272727,0.4909091,0.4363636,0.07272727,0.03636364,0
244,0.25,0,1,0.9636364,0.9272727,0.8909091,0.8545455,0.8363636,0.8,0.7272727,0.4363636,0.3636364,0
245,0.25,0,1,0.9636364,0.8909091,0.6,0.2909091,0.2363636,0.2181818,0.1090909,0.07272727,0.03636364,0
246,0.25,0,1,0.9636364,0.9272727,0.8909091,0.6,0.5636364,0.5272727,0.4545455,0.4363636,0.07272727,0
247,0.25,0,1,0.9636364,0.9272727,0.8727273,0.8545455,0.5636364,0.4909091,0.1272727,0.07272727,0.01818182,0
248,0.25,0,1,0.9636364,0.8909091,0.8545455,0.8,0.7454545,0.7272727,0.4363636,0.05454545,0.01818182,0
249,0.25,0,1,0.7090909,0.6545455,0.6181818,0.6,0.5272727,0.4909091,0.4545455,0.1090909,0.05454545,0
250,0.25,0,1,0.9818182,0.9272727,0.9090909,0.8727273,0.8363636,0.7636364,0.4727273,0.4181818,0.03636364,0
251,0.25,0,1,0.9454545,0.8727273,0.8363636,0.5454545,0.5090909,0.4909091,0.4545455,0.09090909,0.03636364,0
252,0.25,0,1,0.7636364,0.7090909,0.3454545,0.3090909,0.2545455,0.2181818,0.1090909,0.07272727,0.05454545,0
253,0.25,0,1,0.7636364,0.7090909,0.6909091,0.6545455,0.5818182,0.5090909,0.1636364,0.07272727,0.03636364,0
254,0.25,0,1,0.9818182,0.9454545,0.8727273,0.8545455,0.8181818,0.7818182,0.4909091,0.4,0.3636364,0
255,0.25,0,1,0.7636364,0.6909091,0.6363636,0.6,0.5636364,0.5272727,0.4727273,0.4,0.3636364,0
256,0.25,0,1,0.9818182,0.9454545,0.8909091,0.8545455,0.7818182,0.7454545,0.4363636,0.4,0.05454545,0
257,0.25,0,1,0.7636364,0.6909091,0.6545455,0.6181818,0.2545455,0.2181818,0.1090909,0.05454545,0.01818182,0
258,0.25,0,1,0.7090909,0.6727273,0.6363636,0.6181818,0.5818182,0.5272727,0.2,0.07272727,0.03636364,0
259,0.25,0,1,0.9454545,0.8727273,0.8545455,0.8181818,0.5090909,0.4727273,0.4363636,0.4,0.3818182,0.01818182
260,0.25,0,1,0.7090909,0.6727273,0.6545455,0.5818182,0.5454545,0.5090909,0.4545455,0.4363636,0.3818182,0.01818182
261,0.25,0,1,0.7090909,0.6727273,0.6363636,0.6,0.2909091,0.2363636,0.2,0.1272727,0.03636364,0
262,0.25,0,1,0.7090909,0.6909091,0.6545455,0.5818182,0.5090909,0.4909091,0.4545455,0.4181818,0.3818182,0.01818182
263,0.25,0,1,0.7090909,0.6727273,0.3454545,0.2909091,0.2363636,0.2,0.1636364,0.1272727,0.09090909,0
264,0.25,0,1,0.9818182,0.9272727,0.8909091,0.8181818,0.7818182,0.4909091,0.4363636,0.4,0.03636364,0
265,0.25,0,1,0.9636364,0.9454545,0.6909091,0.3090909,0.2909091,0.2545455,0.1818182,0.1454545,0.03636364,0
266,0.25,0,1,0.9272727,0.9090909,0.8727273,0.8545455,0.8181818,0.5272727,0.4909091,0.1090909,0.03636364,0
267,0.25,0,1,0.9636364,0.9272727,0.8909091,0.6363636,0.5818182,0.5272727,0.1818182,0.07272727,0.05454545,0.01818182
268,0.25,0,1,0.7090909,0.6363636,0.5818182,0.5454545,0.5090909,0.4727273,0.1272727,0.07272727,0.03636364,0
269,0.25,0,1,0.7636364,0.7090909,0.6727273,0.3090909,0.2727273,0.2181818,0.1818182,0.1636364,0.09090909,0
270,0.25,0,1,0.9636364,0.6727273,0.6,0.5636364,0.5272727,0.5090909,0.1454545,0.09090909,0.05454545,0
271,0.25,0,1,0.9818182,0.7272727,0.6909091,0.6363636,0.5454545,0.5090909,0.4545455,0.4,0.3636364,0
272,0.25,0,1,0.9636364,0.9454545,0.8727273,0.8363636,0.7818182,0.7272727,0.7090909,0.4181818,0.3636364,0
273,0.25,0,1,0.9636364,0.9272727,0.9090909,0.8727273,0.7818182,0.4909091,0.4181818,0.4,0.03636364,0
274,0.25,0,1,0.9454545,0.9090909,0.6545455,0.6,0.2545455,0.2181818,0.1636364,0.07272727,0.03636364,0
275,0.25,0,1,0.9636364,0.9454545,0.9090909,0.8545455,0.7818182,0.5090909,0.1272727,0.09090909,0.05454545,0.01818182
276,0.25,0,1,0.7636364,0.6545455,0.6363636,0.5818182,0.2181818,0.1818182,0.1454545,0.1090909,0.07272727,0
277,0.25,0,1,0.7636364,0.6909091,0.6545455,0.6363636,0.2909091,0.2545455,0.2181818,0.1090909,0.05454545,0.01818182
278,0.25,0,1,0.9454545,0.8727273,0.6,0.5454545,0.5090909,0.4909091,0.4545455,0.09090909,0.05454545,0.01818182
279,0.25,0,1,0.9636364,0.8909091,0.8545455,0.7818182,0.7454545,0.4545455,0.1090909,0.07272727,0.03636364,0
280,0.25,0,1,0.7090909,0.6727273,0.6363636,0.5636364,0.5454545,0.4727273,0.1272727,0.07272727,0.03636364,0
281,0.25,0,1,0.9818182,0.7272727,0.3454545,0.3090909,0.2727273,0.1636364,0.1272727,0.07272727,0.05454545,0
282,0.25,0,1,0.9454545,0.9090909,0.8727273,0.8363636,0.5818182,0.5272727,0.4909091,0.4545455,0.09090909,0
283,0.25,0,1,0.9636364,0.9454545,0.9090909,0.6181818,0.5818182,0.5272727,0.4727273,0.4,0.3818182,0.01818182
284,0.25,0,1,0.7090909,0.6363636,0.5818182,0.5454545,0.5090909,0.1454545,0.09090909,0.05454545,0.01818182,0
285,0.25,0,1,0.9636364,0.9272727,0.6909091,0.3090909,0.2727273,0.2363636,0.2,0.1272727,0.03636364,0
286,0.25,0,1,0.9272727,0.6363636,0.6,0.5636364,0.5272727,0.4909091,0.4545455,0.1090909,0.05454545,0
287,0.25,0,1,0.7090909,0.6545455,0.6363636,0.6,0.5454545,0.4727273,0.4363636,0.4181818,0.3818182,0.01818182
288,0.25,0,1,0.9818182,0.6909091,0.6545455,0.6181818,0.6,0.5272727,0.4909091,0.1090909,0.03636364,0
289,0.25,0,1,0.9636364,0.6727273,0.6545455,0.6363636,0.5636364,0.2,0.1454545,0.1090909,0.05454545,0
290,0.25,0,1,0.9636364,0.9090909,0.6181818,0.5454545,0.4909091,0.4727273,0.4545455,0.4181818,0.05454545,0
291,0.25,0,1,0.9818182,0.9454545,0.9090909,0.8727273,0.8363636,0.7818182,0.7090909,0.6727273,0.3818182,0
292,0.25,0,1,0.9818182,0.7272727,0.6727273,0.6181818,0.2727273,0.1636364,0.1454545,0.1090909,0.05454545,0.01818182
293,0.25,0,1,0.9818182,0.9090909,0.8545455,0.8363636,0.8,0.7636364,0.7090909,0.6727273,0.3818182,0
294,0.25,0,1,0.7636364,0.7090909,0.3272727,0.2909091,0.1818182,0.1454545,0.1090909,0.09090909,0.05454545,0
295,0.25,0,1,0.9272727,0.8909091,0.8727273,0.8545455,0.5636364,0.5272727,0.4727273,0.4363636,0.3818182,0.01818182
296,0.25,0,1,0.7090909,0.4,0.3272727,0.2909091,0.2545455,0.1454545,0.1090909,0.07272727,0.05454545,0.01818182
297,0.25,0,1,0.9272727,0.8727273,0.8363636,0.5454545,0.5272727,0.1636364,0.1272727,0.09090909,0.05454545,0.01818182
298,0.25,0,1,0.9454545,0.9272727,0.8909091,0.8545455,0.7818182,0.7454545,0.7090909,0.4181818,0.3818182,0.01818182
299,0.25,0,1,0.9636364,0.9090909,0.8545455,0.6,0.5454545,0.5090909,0.4727273,0.1272727,0.01818182,0
300,0.25,0,1,0.9636364,0.8909091,0.8545455,0.8181818,0.7818182,0.4909091,0.4545455,0.4,0.05454545,0
301,0.25,0,1,0.9636364,0.9272727,0.6363636,0.6,0.2727273,0.1454545,0.1090909,0.09090909,0.05454545,0
302,0.25,0,1,0.7090909,0.6727273,0.6363636,0.3272727,0.2727273,0.2363636,0.1090909,0.07272727,0.01818182,0
303,0.25,0,1,0.9818182,0.6909091,0.6363636,0.6181818,0.5818182,0.5090909,0.1454545,0.09090909,0.05454545,0.01818182
304,0.25,0,1,0.9818182,0.9454545,0.6545455,0.6,0.5818182,0.5454545,0.4727273,0.4363636,0.07272727,0.01818182
305,0.25,0,1,0.9636364,0.9090909,0.6181818,0.5818182,0.5272727,0.4909091,0.4727273,0.4545455,0.3818182,0.01818182
306,0.25,0,1,0.9818182,0.9454545,0.9090909,0.6545455,0.6,0.5090909,0.4727273,0.4363636,0.09090909,0
307,0.25,0,1,0.9636364,0.7272727,0.3454545,0.3090909,0.2363636,0.2181818,0.1818182,0.07272727,0.03636364,0
308,0.25,0,1,0.9454545,0.9272727,0.8909091,0.6,0.5818182,0.2545455,0.1272727,0.09090909,0.05454545,0.01818182
309,0.25,0,1,0.9636364,0.9090909,0.8909091,0.6,0.2909091,0.2363636,0.2,0.1636364,0.09090909,0
310,0.25,0,1,0.9818182,0.9272727,0.6363636,0.6,0.2727273,0.2,0.1090909,0.07272727,0.03636364,0
311,0.25,0,1,0.9636364,0.9272727,0.8727273,0.6181818,0.5636364,0.4727273,0.1090909,0.09090909,0.05454545,0
312,0.25,0,1,0.9636364,0.6727273,0.6181818,0.6,0.5636364,0.4909091,0.4545455,0.4181818,0.05454545,0
313,0.25,0,1,0.9272727,0.8909091,0.8363636,0.8,0.7818182,0.7636364,0.7090909,0.6727273,0.3818182,0
314,0.25,0,1,0.9272727,0.8909091,0.6,0.5636364,0.5090909,0.4909091,0.4363636,0.07272727,0.01818182,0
315,0.25,0,1,0.9636364,0.7090909,0.6,0.5636364,0.5272727,0.4909091,0.1090909,0.07272727,0.05454545,0
316,0.25,0,1,0.9636364,0.8909091,0.6,0.5818182,0.5272727,0.5090909,0.4727273,0.1090909,0.05454545,0.01818182
317,0.25,0,1,0.9636364,0.9454545,0.7090909,0.6,0.5272727,0.4909091,0.4545455,0.09090909,0.05454545,0
318,0.25,0,1,0.9818182,0.9454545,0.6727273,0.2909091,0.1818182,0.1454545,0.1272727,0.07272727,0.03636364,0
319,0.25,0,1,0.9818182,0.9090909,0.8727273,0.8363636,0.7636364,0.4727273,0.4363636,0.4181818,0.05454545,0
320,0.25,0,1,0.7090909,0.6727273,0.6181818,0.5818182,0.5636364,0.5272727,0.2,0.07272727,0.05454545,0
321,0.25,0,1,0.9636364,0.9090909,0.8727273,0.8,0.7636364,0.4727273,0.4181818,0.07272727,0.03636364,0
322,0.25,0,1,0.9272727,0.6727273,0.2727273,0.2363636,0.2181818,0.1636364,0.1272727,0.07272727,0.03636364,0
323,0.25,0,1,0.9454545,0.9272727,0.6363636,0.3090909,0.2545455,0.2,0.09090909,0.07272727,0.03636364,0
324,0.25,0,1,0.9454545,0.9090909,0.8909091,0.8727273,0.6,0.4909091,0.4545455,0.4181818,0.03636364,0
325,0.25,0,1,0.9636364,0.9272727,0.8727273,0.6181818,0.2545455,0.2,0.1636364,0.1272727,0.09090909,0
326,0.25,0,1,0.9636364,0.9272727,0.8545455,0.8181818,0.7818182,0.5090909,0.4363636,0.4,0.03636364,0
327,0.25,0,1,0.9454545,0.6545455,0.6363636,0.6,0.5818182,0.2363636,0.1818182,0.1454545,0.09090909,0
328,0.25,0,1,0.9818182,0.9454545,0.9090909,0.8727273,0.8,0.5090909,0.4909091,0.4545455,0.3818182,0.01818182
329,0.25,0,1,0.9272727,0.8727273,0.8363636,0.5636364,0.5090909,0.1454545,0.1090909,0.07272727,0.01818182,0
330,0.25,0,1,0.9636364,0.9272727,0.8909091,0.8727273,0.8181818,0.7454545,0.4727273,0.09090909,0.05454545,0.01818182
331,0.25,0,1,0.9636364,0.9272727,0.6363636,0.5636364,0.5090909,0.4727273,0.4363636,0.4181818,0.05454545,0
332,0.25,0,1,0.9636364,0.9272727,0.6363636,0.6181818,0.5818182,0.5636364,0.5090909,0.1636364,0.05454545,0.01818182
333,0.25,0,1,0.9454545,0.6909091,0.6363636,0.2909091,0.2545455,0.2181818,0.2,0.1636364,0.03636364,0
334,0.25,0,1,0.9818182,0.9636364,0.9272727,0.8909091,0.8545455,0.7818182,0.7454545,0.4545455,0.3818182,0.01818182
335,0.25,0,1,0.9636364,0.9272727,0.9090909,0.8545455,0.5818182,0.5272727,0.1636364,0.05454545,0.03636364,0
336,0.25,0,1,0.9272727,0.6727273,0.6181818,0.5636364,0.5272727,0.4545455,0.09090909,0.05454545,0.01818182,0
337,0.25,0,1,0.7090909,0.6727273,0.6181818,0.5818182,0.2727273,0.2181818,0.1818182,0.05454545,0.01818182,0
338,0.25,0,1,0.9636364,0.8909091,0.8727273,0.8181818,0.5454545,0.1636364,0.1272727,0.07272727,0.03636364,0
339,0.25,0,1,0.9636364,0.9272727,0.9090909,0.8727273,0.6181818,0.2545455,0.2181818,0.1272727,0.09090909,0
340,0.25,0,1,0.9454545,0.6909091,0.3272727,0.2909091,0.2545455,0.2181818,0.1090909,0.09090909,0.05454545,0.01818182
341,0.25,0,1,0.9636364,0.9272727,0.8545455,0.8,0.7636364,0.7272727,0.6909091,0.4,0.3818182,0.01818182
342,0.25,0,1,0.9272727,0.6727273,0.6181818,0.5636364,0.5272727,0.4909091,0.1272727,0.09090909,0.01818182,0
343,0.25,0,1,0.9272727,0.9090909,0.8727273,0.8181818,0.7818182,0.7636364,0.7090909,0.4181818,0.03636364,0
344,0.25,0,1,0.9636364,0.7272727,0.3454545,0.3090909,0.2545455,0.2363636,0.2,0.1636364,0.09090909,0
345,0.25,0,1,0.9818182,0.6909091,0.6545455,0.6181818,0.5818182,0.5272727,0.4545455,0.4363636,0.3818182,0.01818182
346,0.25,0,1,0.9636364,0.9272727,0.6727273,0.5636364,0.5272727,0.4545455,0.4181818,0.05454545,0.01818182,0
347,0.25,0,1,0.7636364,0.7090909,0.6727273,0.2909091,0.2727273,0.2363636,0.2,0.1636364,0.05454545,0
348,0.25,0,1,0.7090909,0.6727273,0.6363636,0.5818182,0.5636364,0.5454545,0.2,0.1454545,0.1090909,0
349,0.25,0,1,0.9636364,0.8909091,0.8727273,0.8545455,0.5818182,0.4909091,0.4545455,0.07272727,0.03636364,0
350,0.25,0,1,0.9818182,0.9454545,0.9272727,0.6363636,0.5636364,0.2,0.1454545,0.07272727,0.03636364,0
351,0.25,0,1,0.7636364,0.7090909,0.3272727,0.2909091,0.2545455,0.2,0.09090909,0.05454545,0.01818182,0
352,0.25,0,1,0.9636364,0.9454545,0.9090909,0.8363636,0.8181818,0.7818182,0.7090909,0.4181818,0.05454545,0
353,0.25,0,1,0.9636364,0.6727273,0.6363636,0.6,0.5454545,0.4909091,0.4181818,0.07272727,0.03636364,0
354,0.25,0,1,0.9636364,0.7272727,0.3454545,0.3090909,0.2,0.1636364,0.1454545,0.09090909,0.05454545,0
355,0.25,0,1,0.9636364,0.9272727,0.6727273,0.6363636,0.5454545,0.1636364,0.1272727,0.07272727,0.03636364,0
356,0.25,0,1,0.9636364,0.9454545,0.9090909,0.6363636,0.5636364,0.2181818,0.1636364,0.1272727,0.01818182,0
357,0.25,0,1,0.9636364,0.9272727,0.8909091,0.6,0.5636364,0.2363636,0.2,0.1272727,0.03636364,0
358,0.25,0,1,0.7090909,0.6727273,0.6,0.2545455,0.1818182,0.1454545,0.09090909,0.05454545,0.01818182,0
359,0.25,0,1,0.7636364,0.6909091,0.6545455,0.6181818,0.6,0.5636364,0.4909091,0.4545455,0.3636364,0
360,0.25,0,1,0.9636364,0.9090909,0.6545455,0.6,0.5454545,0.5272727,0.1818182,0.07272727,0.03636364,0
361,0.25,0,1,0.9454545,0.6545455,0.6181818,0.5818182,0.5636364,0.2363636,0.1818182,0.1454545,0.09090909,0
362,0.25,0,1,0.7636364,0.7090909,0.6363636,0.5454545,0.5090909,0.4727273,0.09090909,0.07272727,0.03636364,0
363,0.25,0,1,0.9818182,0.9454545,0.9090909,0.6,0.5636364,0.5454545,0.5090909,0.4363636,0.07272727,0
364,0.25,0,1,0.9454545,0.9272727,0.9090909,0.8363636,0.5454545,0.5090909,0.4727273,0.1090909,0.05454545,0.01818182
365,0.25,0,1,0.9272727,0.9090909,0.8727273,0.8181818,0.8,0.7636364,0.7272727,0.4363636,0.05454545,0.01818182
366,0.25,0,1,0.9272727,0.8909091,0.6,0.5636364,0.5272727,0.4909091,0.4363636,0.4,0.3818182,0.01818182
367,0.25,0,1,0.9818182,0.6909091,0.6545455,0.5818182,0.5272727,0.4909091,0.4363636,0.4,0.3818182,0.01818182
368,0.25,0,1,0.9818182,0.9454545,0.6363636,0.6,0.5636364,0.2363636,0.1636364,0.1454545,0.03636364,0
369,0.25,0,1,0.7090909,0.6727273,0.6363636,0.6181818,0.5818182,0.5636364,0.5090909,0.4363636,0.4,0.01818182
370,0.25,0,1,0.9636364,0.9454545,0.9090909,0.8727273,0.8181818,0.8,0.5090909,0.4545455,0.1090909,0
371,0.25,0,1,0.9636364,0.6727273,0.6181818,0.3090909,0.2545455,0.2181818,0.1818182,0.1272727,0.03636364,0
372,0.25,0,1,0.9636364,0.6727273,0.6181818,0.5818182,0.5454545,0.2181818,0.1636364,0.1272727,0.03636364,0
373,0.25,0,1,0.9636364,0.7272727,0.6909091,0.6,0.5272727,0.1636364,0.1272727,0.09090909,0.03636364,0
374,0.25,0,1,0.9636364,0.9272727,0.8909091,0.8727273,0.6181818,0.5454545,0.5090909,0.4363636,0.09090909,0
375,0.25,0,1,0.9636364,0.9272727,0.6363636,0.5818182,0.5636364,0.5454545,0.2,0.1454545,0.09090909,0
376,0.25,0,1,0.7636364,0.6545455,0.6,0.5636364,0.1818182,0.1636364,0.1272727,0.09090909,0.03636364,0
377,0.25,0,1,0.7090909,0.4,0.2727273,0.2363636,0.2,0.1636364,0.1090909,0.07272727,0.01818182,0
378,0.25,0,1,0.9636364,0.9090909,0.6181818,0.5818182,0.5454545,0.5272727,0.4545455,0.4181818,0.3818182,0.01818182
379,0.25,0,1,0.9272727,0.8727273,0.8545455,0.8181818,0.7818182,0.4727273,0.4545455,0.4181818,0.05454545,0
380,0.25,0,1,0.9636364,0.6545455,0.3454545,0.2727273,0.2545455,0.2,0.1090909,0.07272727,0.03636364,0
381,0.25,0,1,0.9636364,0.9272727,0.8727273,0.8,0.7818182,0.7272727,0.4363636,0.4,0.3818182,0.01818182
382,0.25,0,1,0.9272727,0.9090909,0.8727273,0.6,0.5454545,0.4909091,0.4545455,0.4,0.03636364,0
383,0.25,0,1,0.9636364,0.7272727,0.6727273,0.6363636,0.5454545,0.1636364,0.1272727,0.09090909,0.01818182,0
384,0.25,0,1,0.7090909,0.6545455,0.6181818,0.5818182,0.2727273,0.2363636,0.1818182,0.1454545,0.03636364,0
385,0.25,0,1,0.9272727,0.9090909,0.8727273,0.8363636,0.5636364,0.4909091,0.1272727,0.07272727,0.03636364,0
386,0.25,0,1,0.9818182,0.9454545,0.9272727,0.6545455,0.6,0.5090909,0.1636364,0.1272727,0.09090909,0
387,0.25,0,1,0.9636364,0.9272727,0.8909091,0.8181818,0.5636364,0.5090909,0.4181818,0.3818182,0.3636364,0
388,0.25,0,1,0.9818182,0.6909091,0.6545455,0.6363636,0.3090909,0.2181818,0.1818182,0.1454545,0.09090909,0
389,0.25,0,1,0.9818182,0.6909091,0.6545455,0.3272727,0.2,0.1818182,0.1454545,0.1090909,0.05454545,0.01818182
390,0.25,0,1,0.9454545,0.6909091,0.6363636,0.6,0.5636364,0.2181818,0.1818182,0.1454545,0.05454545,0.01818182
391,0.25,0,1,0.9818182,0.6909091,0.6727273,0.6363636,0.5818182,0.5454545,0.4909091,0.4545455,0.1090909,0
392,0.25,0,1,0.9636364,0.9090909,0.8909091,0.8727273,0.8363636,0.5454545,0.1818182,0.1454545,0.1090909,0
393,0.25,0,1,0.9636364,0.6727273,0.6363636,0.3272727,0.2545455,0.2363636,0.2,0.1454545,0.09090909,0
394,0.25,0,1,0.9636364,0.8909091,0.8545455,0.8181818,0.5636364,0.5090909,0.4727273,0.1272727,0.09090909,0
395,0.25,0,1,0.9636364,0.9272727,0.8727273,0.6181818,0.5636364,0.4727273,0.4363636,0.07272727,0.05454545,0.01818182
396,0.25,0,1,0.7090909,0.6727273,0.6,0.5636364,0.5090909,0.4727273,0.4181818,0.07272727,0.03636364,0
397,0.25,0,1,0.9272727,0.6727273,0.6,0.5636364,0.5090909,0.1454545,0.1272727,0.09090909,0.05454545,0
398,0.25,0,1,0.9818182,0.9454545,0.8909091,0.6363636,0.5636364,0.5272727,0.4727273,0.3818182,0.01818182,0
399,0.25,0,1,0.9818182,0.9272727,0.8545455,0.8181818,0.7818182,0.7272727,0.4363636,0.4,0.3818182,0.01818182
400,0.25,0,1,0.9636364,0.9272727,0.8909091,0.8181818,0.8,0.7636364,0.6909091,0.4181818,0.3636364,0
401,0.25,0,1,0.9818182,0.9090909,0.6181818,0.5636364,0.5272727,0.4909091,0.4545455,0.4181818,0.05454545,0
402,0.25,0,1,0.9454545,0.9272727,0.6363636,0.6,0.5454545,0.5090909,0.2,0.1454545,0.03636364,0
403,0.25,0,1,0.9818182,0.9636364,0.9090909,0.8727273,0.8181818,0.5272727,0.4909091,0.4181818,0.3818182,0.01818182
404,0.25,0,1,0.9636364,0.9090909,0.6545455,0.5818182,0.4909091,0.4545455,0.4181818,0.3818182,0.01818182,0
405,0.25,0,1,0.9818182,0.9454545,0.9090909,0.6181818,0.3090909,0.2545455,0.1454545,0.1090909,0.05454545,0.01818182
406,0.25,0,1,0.9272727,0.6363636,0.6,0.5636364,0.5272727,0.5090909,0.1454545,0.07272727,0.03636364,0
407,0.25,0,1,0.9818182,0.9454545,0.6545455,0.6363636,0.6,0.5636364,0.2181818,0.1454545,0.03636364,0
408,0.25,0,1,0.9818182,0.9454545,0.8909091,0.8545455,0.8181818,0.8,0.5090909,0.4545455,0.3818182,0.01818182
409,0.25,0,1,0.9818182,0.9272727,0.8545455,0.8181818,0.7818182,0.7454545,0.6909091,0.4,0.3636364,0
410,0.25,0,1,0.9636364,0.9272727,0.8545455,0.6,0.4909091,0.4545455,0.09090909,0.07272727,0.03636364,0
411,0.25,0,1,0.9636364,0.7272727,0.6545455,0.5636364,0.5090909,0.4727273,0.4545455,0.09090909,0.05454545,0
412,0.25,0,1,0.7636364,0.6909091,0.6,0.5454545,0.5090909,0.1454545,0.1090909,0.09090909,0.05454545,0.01818182
413,0.25,0,1,0.9818182,0.9454545,0.8545455,0.5636364,0.5272727,0.5090909,0.4727273,0.1090909,0.05454545,0
414,0.25,0,1,0.9636364,0.9272727,0.8909091,0.8,0.5090909,0.4909091,0.4363636,0.4181818,0.3818182,0.01818182
415,0.25,0,1,0.9818182,0.9454545,0.8727273,0.8363636,0.5636364,0.5090909,0.1454545,0.09090909,0.05454545,0.01818182
416,0.25,0,1,0.9636364,0.9272727,0.8727273,0.8,0.7636364,0.4909091,0.1090909,0.09090909,0.05454545,0
417,0.25,0,1,0.9636364,0.9272727,0.8909091,0.6181818,0.5636364,0.4727273,0.4545455,0.09090909,0.05454545,0
418,0.25,0,1,0.9636364,0.9272727,0.8363636,0.7818182,0.7454545,0.7090909,0.4363636,0.05454545,0.03636364,0
419,0.25,0,1,0.9272727,0.8727273,0.8363636,0.8,0.7636364,0.7272727,0.4363636,0.4181818,0.3818182,0.01818182
420,0.25,0,1,0.9636364,0.8909091,0.8545455,0.8181818,0.5636364,0.4545455,0.09090909,0.05454545,0.03636364,0
421,0.25,0,1,0.9818182,0.6909091,0.6181818,0.5636364,0.5272727,0.4909091,0.4727273,0.4363636,0.3818182,0.01818182
