Date,Round,Time,Name,Site,Habitat,Transect,Quadrat,Site_trans_quad,Plant_Species,FU_Bud,FU_Open,FU_Wilt,Seeds,FlowersperFU_Bud,FlowersperFU_Open,FlowersperFU_Wilt,Cross_Points,Veg_Cover,Comments,NA
22 May 2014,1,13:30,KAO,Burnham-on-Sea,salt_marsh,4,3,Burn.sal.4.3,Grass,NA,NA,NA,NA,NA,NA,NA,5,2,NA,Grass
22 May 2014,1,13:30,KAO,Burnham-on-Sea,salt_marsh,4,4,Burn.sal.4.4,Aster_tripolium,0,0,0,NA,NA,NA,NA,6,2,NA,NA
22 May 2014,1,13:30,KAO,Burnham-on-Sea,salt_marsh,4,4,Burn.sal.4.4,Grass,NA,NA,NA,NA,NA,NA,NA,31,4,NA,Grass
22 May 2014,1,13:30,KAO,Burnham-on-Sea,salt_marsh,4,4,Burn.sal.4.4,Triglochin_anglicum,0,0,0,NA,NA,NA,NA,0,1,NA,NA
22 May 2014,1,13:30,KAO,Burnham-on-Sea,salt_marsh,4,4,Burn.sal.4.4,Plantago_maritima,0,0,0,NA,NA,NA,NA,2,2,NA,NA
22 May 2014,1,13:30,KAO,Burnham-on-Sea,salt_marsh,4,4,Burn.sal.4.4,Triglochin_maritima,0,0,0,NA,NA,NA,NA,5,3,NA,NA
22 May 2014,1,13:30,KAO,Burnham-on-Sea,salt_marsh,4,AF,Burn.sal.4.AF,Armeria_maritima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,1,Burn.sal.5.1,Aster_tripolium,0,0,0,NA,NA,NA,NA,5,2,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,1,Burn.sal.5.1,Spergularia_media,0,0,0,NA,NA,NA,NA,2,1,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,1,Burn.sal.5.1,Grass,0,0,0,NA,NA,NA,NA,24,4,NA,Grass
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,1,Burn.sal.5.1,Triglochin_maritima,0,0,0,NA,NA,NA,NA,20,3,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,2,Burn.sal.5.2,Limonium_vulgare,0,0,0,NA,NA,NA,NA,8,3,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,2,Burn.sal.5.2,Grass,NA,NA,NA,NA,NA,NA,NA,4,2,NA,Grass
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,2,Burn.sal.5.2,Grass,NA,NA,NA,NA,NA,NA,NA,29,4,NA,Grass
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,2,Burn.sal.5.2,Plantago_maritima,0,0,0,NA,NA,NA,NA,1,1,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,2,Burn.sal.5.2,Sarcocornia_perennis,0,0,0,NA,NA,NA,NA,0,1,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,3,Burn.sal.5.3,Aster_tripolium,0,0,0,NA,NA,NA,NA,1,1,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,3,Burn.sal.5.3,Triglochin_maritima,51,0,0,NA,NA,NA,NA,4,2,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,3,Burn.sal.5.3,Plantago_maritima,0,0,0,NA,NA,NA,NA,15,3,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,3,Burn.sal.5.3,Spergularia_media,0,0,0,NA,NA,NA,NA,5,2,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,3,Burn.sal.5.3,Cochlearia_anglica,0,0,0,NA,NA,NA,NA,0,1,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,4,Burn.sal.5.4,Cochlearia_anglica,0,0,0,NA,NA,NA,NA,1,2,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,4,Burn.sal.5.4,Triglochin_maritima,0,0,0,NA,NA,NA,NA,36,4,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,4,Burn.sal.5.4,Aster_tripolium,0,0,0,NA,NA,NA,NA,3,2,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,4,Burn.sal.5.4,Limonium_vulgare,0,0,0,NA,NA,NA,NA,2,2,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,4,Burn.sal.5.4,Spergularia_media,0,0,0,NA,NA,NA,NA,0,1,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,4,Burn.sal.5.4,Plantago_maritima,0,0,0,NA,NA,NA,NA,1,1,NA,NA
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,4,Burn.sal.5.4,Grass,NA,NA,NA,NA,NA,NA,NA,15,3,NA,Grass
22 May 2014,1,13:55,KAO,Burnham-on-Sea,salt_marsh,5,AF,Burn.sal.5.AF,Armeria_maritima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,1,Burn.sal.6.1,Grass,NA,NA,NA,NA,NA,NA,NA,36,4,NA,Grass
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,1,Burn.sal.6.1,Grass,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Grass
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,2,Burn.sal.6.2,Grass,NA,NA,NA,NA,NA,NA,NA,36,4,NA,Grass
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,2,Burn.sal.6.2,Grass,NA,NA,NA,NA,NA,NA,NA,5,2,NA,Grass
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,3,Burn.sal.6.3,Grass,NA,NA,NA,NA,NA,NA,NA,36,4,NA,Grass
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,3,Burn.sal.6.3,Grass,NA,NA,NA,NA,NA,NA,NA,3,2,NA,Grass
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,4,Burn.sal.6.4,Grass,NA,NA,NA,NA,NA,NA,NA,36,4,NA,Grass
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,4,Burn.sal.6.4,Grass,NA,NA,NA,NA,NA,NA,NA,17,3,NA,Grass
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,4,Burn.sal.6.4,Halimione_portulacoides,0,0,0,NA,NA,NA,NA,0,1,NA,NA
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,4,Burn.sal.6.4,Triglochin_maritima,0,0,0,NA,NA,NA,NA,4,2,NA,NA
22 May 2014,1,12:35,KAO,Burnham-on-Sea,salt_marsh,6,4,Burn.sal.6.4,Aster_tripolium,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,1,Hadd.scr.1.1,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,1,Hadd.scr.1.1,Erica_tetralix,0,0,0,NA,NA,NA,NA,5,2,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,1,Hadd.scr.1.1,Calluna_vulgaris,0,0,0,NA,NA,NA,NA,4,2,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,1,Hadd.scr.1.1,Grass,NA,NA,NA,NA,NA,NA,NA,16,3,NA,Grass
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,1,Hadd.scr.1.1,Ulex_europaeus,0,0,0,NA,NA,NA,NA,4,2,Lots_of_leaf_litter,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,2,Hadd.scr.1.2,Grass,NA,NA,NA,NA,NA,NA,NA,23,4,NA,Grass
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,2,Hadd.scr.1.2,Ulex_europaeus,0,0,0,NA,NA,NA,NA,23,4,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,2,Hadd.scr.1.2,Pteridium_sp.,NA,NA,NA,NA,NA,NA,NA,8,2,last_year's,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,2,Hadd.scr.1.2,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,2,1,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,3,Hadd.scr.1.3,Betula_pendula,0,0,0,NA,NA,NA,NA,6,2,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,3,Hadd.scr.1.3,Grass,NA,NA,NA,NA,NA,NA,NA,24,3,NA,Grass
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,3,Hadd.scr.1.3,Ulex_europaeus,0,0,0,NA,NA,NA,NA,27,4,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,3,Hadd.scr.1.3,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,3,Hadd.scr.1.3,Erica_tetralix,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,4,Hadd.scr.1.4,Calluna_vulgaris,0,0,0,NA,NA,NA,NA,21,4,NA,NA
27 May 2014,1,11:35,KAO,Haddon_Hill,scrub,1,4,Hadd.scr.1.4,Grass,NA,NA,NA,NA,NA,NA,NA,27,4,Moss,Grass
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,1,Hadd.scr.2.1,Calluna_vulgaris,6,0,0,NA,NA,NA,NA,7,2,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,1,Hadd.scr.2.1,Erica_tetralix,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,1,Hadd.scr.2.1,Pedicularis_palustris,1,5,7,NA,NA,NA,NA,2,1,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,1,Hadd.scr.2.1,Grass,NA,NA,NA,NA,NA,NA,NA,30,4,NA,Grass
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,1,Hadd.scr.2.1,Ulex_europaeus,0,0,0,NA,NA,NA,NA,3,2,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,1,Hadd.scr.2.1,Grass,NA,NA,NA,NA,NA,NA,NA,24,3,NA,Grass
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,2,Hadd.scr.2.2,Grass,NA,NA,NA,NA,NA,NA,NA,36,4,NA,Grass
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,2,Hadd.scr.2.2,Ulex_europaeus,0,0,0,NA,NA,NA,NA,20,3,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,2,Hadd.scr.2.2,Erica_tetralix,0,0,0,NA,NA,NA,NA,3,2,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,3,Hadd.scr.2.3,Ulex_europaeus,0,0,0,NA,NA,NA,NA,16,3,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,3,Hadd.scr.2.3,Erica_tetralix,0,0,0,NA,NA,NA,NA,7,2,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,3,Hadd.scr.2.3,Calluna_vulgaris,0,0,0,NA,NA,NA,NA,7,2,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,3,Hadd.scr.2.3,Grass,NA,NA,NA,NA,NA,NA,NA,19,4,NA,Grass
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,4,Hadd.scr.2.4,Ulex_europaeus,0,0,0,NA,NA,NA,NA,7,3,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,4,Hadd.scr.2.4,Calluna_vulgaris,0,0,0,NA,NA,NA,NA,13,3,NA,NA
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,4,Hadd.scr.2.4,Grass,NA,NA,NA,NA,NA,NA,NA,36,4,NA,Grass
27 May 2014,1,12:30,KAO,Haddon_Hill,scrub,2,AF,Hadd.scr.2.AF,Polygala_calcarea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,1,Hadd.hea.1.1,Ulex_europaeus,0,0,0,NA,NA,NA,NA,30,4,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,1,Hadd.hea.1.1,Erica_tetralix,0,0,0,NA,NA,NA,NA,2,5,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,1,Hadd.hea.1.1,Grass,NA,NA,NA,NA,NA,NA,NA,15,3,NA,Grass
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,2,Hadd.hea.1.2,Ulex_europaeus,0,0,0,NA,NA,NA,NA,20,3,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,2,Hadd.hea.1.2,Pteridium_sp.,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,2,Hadd.hea.1.2,Grass,NA,NA,NA,NA,NA,NA,NA,30,4,NA,Grass
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,2,Hadd.hea.1.2,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,3,Hadd.hea.1.3,Pteridium_sp.,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,3,Hadd.hea.1.3,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,6,2,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,3,Hadd.hea.1.3,Grass,NA,NA,NA,NA,NA,NA,NA,35,4,NA,Grass
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,4,Hadd.hea.1.4,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,4,2,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,4,Hadd.hea.1.4,Pteridium_sp.,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,4,Hadd.hea.1.4,Grass,NA,NA,NA,NA,NA,NA,NA,31,4,NA,Grass
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,AF,Hadd.hea.1.AF,Potentilla_erecta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,AF,Hadd.hea.1.AF,Rubus_fruticosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,13:15,KAO,Haddon_Hill,heathland,1,AF,Hadd.hea.1.AF,Rhododendron_ponticum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,1,Hadd.hea.2.1,Calluna_vulgaris,0,0,0,NA,NA,NA,NA,9,3,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,1,Hadd.hea.2.1,Vaccinium_myrtillus,0,0,11,NA,NA,NA,NA,18,3,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,1,Hadd.hea.2.1,Grass,NA,NA,NA,NA,NA,NA,NA,10,2,NA,Grass
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,1,Hadd.hea.2.1,Grass,NA,NA,NA,NA,NA,NA,NA,7,2,NA,Grass
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,2,Hadd.hea.2.2,Grass,NA,NA,NA,NA,NA,NA,NA,36,4,NA,Grass
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,2,Hadd.hea.2.2,Ulex_europaeus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,2,Hadd.hea.2.2,Vaccinium_myrtillus,0,0,0,NA,NA,NA,NA,2,1,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,3,Hadd.hea.2.3,Pteridium_sp.,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,3,Hadd.hea.2.3,Erica_tetralix,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,3,Hadd.hea.2.3,Ulex_europaeus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,3,Hadd.hea.2.3,Grass,NA,NA,NA,NA,NA,NA,NA,36,4,NA,Grass
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,4,Hadd.hea.2.4,Calluna_vulgaris,0,0,0,NA,NA,NA,NA,4,2,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,4,Hadd.hea.2.4,Grass,NA,NA,NA,NA,NA,NA,NA,9,3,NA,Grass
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,4,Hadd.hea.2.4,Grass,NA,NA,NA,NA,NA,NA,NA,16,3,NA,Grass
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,4,Hadd.hea.2.4,Grass,NA,NA,NA,NA,NA,NA,NA,7,2,NA,Grass
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,AF,Hadd.hea.2.AF,Rubus_fruticosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,14:45,KAO,Haddon_Hill,heathland,2,AF,Hadd.hea.2.AF,Potentilla_erecta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,1,Hadd.woo.1.1,Oxalis_acetosella,0,0,0,NA,NA,NA,NA,3,2,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,1,Hadd.woo.1.1,Hedera_helix,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,1,Hadd.woo.1.1,NA,NA,NA,NA,NA,NA,NA,NA,14,2,NA,moss
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,1,Hadd.woo.1.1,Fagus_sylvatica,NA,NA,NA,NA,NA,NA,NA,36,4,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,1,Hadd.woo.1.1,Grass,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Grass
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,2,Hadd.woo.1.2,Hedera_helix,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,2,Hadd.woo.1.2,Oxalis_acetosella,0,0,0,NA,NA,NA,NA,0,1,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,2,Hadd.woo.1.2,Betula_pendula,NA,NA,NA,NA,NA,NA,NA,25,4,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,3,Hadd.woo.1.3,Ilex_aquifolium,NA,NA,NA,NA,NA,NA,NA,20,4,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,3,Hadd.woo.1.3,Fagus_sylvatica,NA,NA,NA,NA,NA,NA,NA,20,4,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,3,Hadd.woo.1.3,Grass,NA,NA,NA,NA,NA,NA,NA,12,2,NA,Grass
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,4,Hadd.woo.1.4,Grass,NA,NA,NA,NA,NA,NA,NA,12,2,NA,Grass
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,4,Hadd.woo.1.4,Oxalis_acetosella,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,4,Hadd.woo.1.4,Rubus_fruticosus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,4,Hadd.woo.1.4,Grass,NA,NA,NA,NA,NA,NA,NA,0,1,NA,Grass
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,4,Hadd.woo.1.4,Quercus_robur,NA,NA,NA,NA,NA,NA,NA,10,2,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,AF,Hadd.woo.1.AF,Cardamine_flexuosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,AF,Hadd.woo.1.AF,Ranunculus_bulbosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,AF,Hadd.woo.1.AF,Lonicera_periclymenum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,AF,Hadd.woo.1.AF,Sorbus_aucuparia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,AF,Hadd.woo.1.AF,Hyacinthoides_non-scripta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,15:30,KAO,Haddon_Hill,woodland,1,AF,Hadd.woo.1.AF,Digitalis_purpurea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,1,Hadd.woo.2.1,Rubus_fruticosus,0,0,0,NA,NA,NA,NA,4,2,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,1,Hadd.woo.2.1,Hyacinthoides_non-scripta,0,0,0,NA,NA,NA,NA,1,2,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,1,Hadd.woo.2.1,Fagus_sylvatica,NA,NA,NA,NA,NA,NA,NA,20,3,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,1,Hadd.woo.2.1,Grass,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Grass
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,2,Hadd.woo.2.2,Oxalis_acetosella,0,0,0,NA,NA,NA,NA,3,2,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,2,Hadd.woo.2.2,Rubus_fruticosus,0,0,0,NA,NA,NA,NA,1,1,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,2,Hadd.woo.2.2,Hyacinthoides_non-scripta,0,0,1,NA,NA,NA,NA,7,2,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,2,Hadd.woo.2.2,Fagus_sylvatica,NA,NA,NA,NA,NA,NA,NA,20,3,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,3,Hadd.woo.2.3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,unknown_sapling,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,3,Hadd.woo.2.3,Fagus_sylvatica,NA,NA,NA,NA,NA,NA,NA,20,3,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,4,Hadd.woo.2.4,Fagus_sylvatica,NA,NA,NA,NA,NA,NA,NA,15,3,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,AF,Hadd.woo.2.AF,Hedera_helix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,AF,Hadd.woo.2.AF,Betula_pendula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,AF,Hadd.woo.2.AF,Lonicera_periclymenum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,AF,Hadd.woo.2.AF,Quercus_robur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27 May 2014,1,16:15,KAO,Haddon_Hill,woodland,2,AF,Hadd.woo.2.AF,Corylus_avellana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,1,Leig.woo.1.1,Fraxinus_excelsior,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,2,Leig.woo.1.2,Fraxinus_excelsior,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,2,Leig.woo.1.2,Hedera_helix,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,3,Leig.woo.1.3,Fraxinus_excelsior,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,3,Leig.woo.1.3,Taxus_baccata,NA,NA,NA,NA,NA,NA,NA,20,3,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,4,Leig.woo.1.4,Hedera_helix,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,4,Leig.woo.1.4,Hyacinthoides_non-scripta,0,0,0,NA,NA,NA,NA,2,1,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,4,Leig.woo.1.4,NA,NA,NA,NA,NA,NA,NA,NA,24,4,NA,moss
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,AF,Leig.woo.1.AF,Tiliax_europaea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,AF,Leig.woo.1.AF,Ilex_aquifolium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,AF,Leig.woo.1.AF,Viola_riviniana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,AF,Leig.woo.1.AF,Dryopteris_sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,AF,Leig.woo.1.AF,Mercurialis_perennis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29 May 2014,1,10:40,KAO,Leigh_Woods,woodland,1,AF,Leig.woo.1.AF,Corylus_avellana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29 May 2014,1,11:20,KAO,Leigh_Woods,woodland,2,1,Leig.woo.2.1,Fraxinus_excelsior,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA
29 May 2014,1,11:20,KAO,Leigh_Woods,woodland,2,1,Leig.woo.2.1,Hedera_helix,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
