Web,Site,M_D_T,Lower_Taxon,Upper_Taxon,Lower_Guild,Upper_Guild,TL_lower_taxon,TL_upper_taxon,LS_lower_taxon,LS_upper_taxon,Freq
PL_FV,Pembrey,dyad,Eryngium_maritimum,Cteniopus_sulphureus,PL,FV,1,2,NA,adult,5
PL_FV,Pembrey,dyad,Hypochaeris_radicata,Coenosia_vibrissata,PL,FV,1,2,NA,adult,1
PL_FV,Hells_Mouth,monad,Erica_cinerea,Bombus_lucorum,PL,FV,1,2,NA,adult,5
PL_FV,Hells_Mouth,monad,Erica_cinerea,Bombus_terrestris,PL,FV,1,2,NA,adult,37
PL_FV,Hells_Mouth,monad,Erica_cinerea,Apis_mellifera,PL,FV,1,2,NA,adult,35
PL_FV,Hells_Mouth,monad,Erica_cinerea,Hercostomus_nigripennis,PL,FV,1,2,NA,adult,2
PL_FV,Hells_Mouth,monad,Erica_cinerea,Pyronia_tithonus,PL,FV,1,2,NA,adult,2
PL_FV,Hells_Mouth,monad,Erica_cinerea,Bombus_lapidarius,PL,FV,1,2,NA,adult,3
PL_FV,Hells_Mouth,monad,Potentilla_erecta,Episyrphus_balteatus,PL,FV,1,2,NA,adult,3
PL_FV,Hells_Mouth,monad,Teucrium_scorodonia,Bombus_terrestris,PL,FV,1,2,NA,adult,1
PL_FV,Hells_Mouth,monad,Erica_cinerea,Lucilia_sericata,PL,FV,1,2,NA,adult,1
PL_FV,Hells_Mouth,monad,Achillea_millefolium,Ragonycha_fulva,PL,FV,1,2,NA,adult,1
PL_FV,Hells_Mouth,monad,Erica_cinerea,Episyrphus_balteatus,PL,FV,1,2,NA,adult,2
PL_FV,Hells_Mouth,monad,Calluna_vulgaris,Ragonycha_fulva,PL,FV,1,2,NA,adult,6
PL_FV,Hells_Mouth,monad,Ulex_europaeus,Bombus_pascuorum,PL,FV,1,2,NA,adult,2
PL_FV,Hells_Mouth,monad,Erica_cinerea,Heteronychia_haemorrhoa,PL,FV,1,2,NA,adult,1
PL_FV,Hells_Mouth,monad,Calluna_vulgaris,Bombus_terrestris,PL,FV,1,2,NA,adult,7
PL_FV,Hells_Mouth,monad,Potentilla_erecta,Hercostomus_nigripennis,PL,FV,1,2,NA,adult,8
PL_FV,Hells_Mouth,monad,Teucrium_scorodonia,Bombus_lapidarius,PL,FV,1,2,NA,adult,1
PL_FV,Hells_Mouth,monad,Senecio_jacobaea,Psilothrix_viridicoeruleus,PL,FV,1,2,NA,adult,1
PL_FV,Hells_Mouth,monad,Senecio_jacobaea,Ragonycha_fulva,PL,FV,1,2,NA,adult,1
PL_FV,Hells_Mouth,monad,Daucus_carota,Ragonycha_fulva,PL,FV,1,2,NA,adult,4
PL_FV,Hells_Mouth,monad,Daucus_carota,Tenthredo_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Succisa_pratensis,Melanostoma_mellinum,PL,FV,1,2,NA,adult,4
PL_FV,Pewsey_Downs,monad,Succisa_pratensis,Bombus_lapidarius,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Succisa_pratensis,Bombus_lucorum,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Hypochaeris_radicata,Pegoplata_aestiva,PL,FV,1,2,NA,adult,2
PL_FV,Pewsey_Downs,monad,Hypochaeris_radicata,Melanostoma_mellinum,PL,FV,1,2,NA,adult,8
PL_FV,Pewsey_Downs,monad,Succisa_pratensis,Sarcophaga_nigriventris,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Melanostoma_mellinum,PL,FV,1,2,NA,adult,7
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Platycheirus_clypeatus,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Senecio_jacobaea,Eristalis_arbustorum,PL,FV,1,2,NA,adult,7
PL_FV,Pewsey_Downs,monad,Bunium_bulbocastanum,Melanostoma_mellinum,PL,FV,1,2,NA,adult,9
PL_FV,Pewsey_Downs,monad,Bunium_bulbocastanum,Platycheirus_clypeatus,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Bunium_bulbocastanum,Ragonycha_fulva,PL,FV,1,2,NA,adult,2
PL_FV,Pewsey_Downs,monad,Senecio_jacobaea,Pegoplata_aestiva,PL,FV,1,2,NA,adult,2
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Episyrphus_balteatus,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,2
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Parasyrphus_nigritarsis,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Meromyza_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Senecio_jacobaea,Pollenia_pediculata,PL,FV,1,2,NA,adult,2
PL_FV,Pewsey_Downs,monad,Hypochaeris_radicata,Meligethes_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Pegoplata_aestiva,PL,FV,1,2,NA,adult,26
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Sphaerophoria_interrupta,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Syritta_pipiens,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Succisa_pratensis,Eristalis_tenax,PL,FV,1,2,NA,adult,2
PL_FV,Pewsey_Downs,monad,Succisa_pratensis,Machimus_atricapillus,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Meligethes_sp.,PL,FV,1,2,NA,adult,3
PL_FV,Pewsey_Downs,monad,Succisa_pratensis,Maniola_jurtina,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Phaonia_incana,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Hypochaeris_radicata,Lasioglossum_calceatum,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Hypochaeris_radicata,Leptarthrus_brevirostris,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Hypochaeris_radicata,Maniola_jurtina,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Succisa_pratensis,Dolichopus_notatus,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Halictus_tumulorum,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,3
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Lasioglossum_calceatum,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Sphaerophoria_scripta,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Ichneumonidae_sp._FV,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Phytomyza_sp._2,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Oscinella_frit,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Eristalis_tenax,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Crepis_vesicaria,Paracrocera_orbiculus,PL,FV,1,2,NA,adult,1
PL_FV,Pewsey_Downs,monad,Succisa_pratensis,Aglais_urticae,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Lotus_corniculatus,Polyommatus_icarus,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Rubus_fruticosus_agg.,Pyronia_tithonus,PL,FV,1,2,NA,adult,7
PL_FV,Woolacombe,triad,Cirsium_arvense,Bombus_rupestris,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Cirsium_arvense,Eristalis_arbustorum,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Cirsium_arvense,Zygaena_filipendulae,PL,FV,1,2,NA,adult,2
PL_FV,Woolacombe,triad,Hypochaeris_radicata,Drymeia_hamata,PL,FV,1,2,NA,adult,1
PL_FV,Woolacombe,triad,Teucrium_scorodonia,Bombus_lucorum,PL,FV,1,2,NA,adult,2
PL_FV,Woolacombe,triad,Erica_cinerea,Bombus_lucorum,PL,FV,1,2,NA,adult,1
PL_FV,Chagford_Common,dyad,Calluna_vulgaris,Bombus_monticola,PL,FV,1,2,NA,adult,2
PL_FV,Chagford_Common,dyad,Calluna_vulgaris,Maniola_jurtina,PL,FV,1,2,NA,adult,1
PL_FV,Chagford_Common,dyad,Calluna_vulgaris,Bombus_lucorum,PL,FV,1,2,NA,adult,19
PL_FV,Chagford_Common,dyad,Calluna_vulgaris,Melanostoma_scalare,PL,FV,1,2,NA,adult,1
PL_FV,Chagford_Common,dyad,Potentilla_erecta,Melanostoma_scalare,PL,FV,1,2,NA,adult,2
PL_FV,Chagford_Common,dyad,Calluna_vulgaris,Bombus_terrestris,PL,FV,1,2,NA,adult,9
PL_FV,Chagford_Common,dyad,Calluna_vulgaris,Scaeva_pyrastri,PL,FV,1,2,NA,adult,2
PL_FV,Chagford_Common,dyad,Calluna_vulgaris,Sphaerophoria_interrupta,PL,FV,1,2,NA,adult,1
PL_FV,Chagford_Common,dyad,Potentilla_erecta,Melanostoma_mellinum,PL,FV,1,2,NA,adult,2
PL_FV,Chagford_Common,dyad,Cirsium_vulgare,Bombus_lapidarius,PL,FV,1,2,NA,adult,1
PL_FV,Chagford_Common,dyad,Ulex_europaeus,Bombus_lucorum,PL,FV,1,2,NA,adult,3
PL_FV,Chagford_Common,dyad,Potentilla_erecta,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Hypochaeris_radicata,Phora_sp.,PL,FV,1,2,NA,adult,2
PL_FV,Studland,dyad,Hypochaeris_radicata,Oscinimorpha_minutissima,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Hypochaeris_radicata,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Hypochaeris_radicata,Braconidae_sp._FV,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Cirsium_arvense,Meligethes_sp.,PL,FV,1,2,NA,adult,7
PL_FV,Studland,dyad,Cirsium_arvense,Rhinophora_lepida,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Cirsium_arvense,Oscinella_frit,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Cirsium_arvense,Hecamede_albicans,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Cirsium_arvense,Chalcidoidea_sp._FV,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Senecio_jacobaea,Meligethes_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Senecio_jacobaea,Paragus_haemorrhous,PL,FV,1,2,NA,adult,1
PL_FV,Studland,dyad,Potentilla_anserina,Phora_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Erica_cinerea,Pyronia_tithonus,PL,FV,1,2,NA,adult,3
PL_FV,Lytchett_Bay,triad,Erica_cinerea,Sicus_ferrugineus,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Erica_cinerea,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Erica_tetralix,Bombus_pascuorum,PL,FV,1,2,NA,adult,5
PL_FV,Lytchett_Bay,triad,Limonium_vulgare,Eupeodes_corollae,PL,FV,1,2,NA,adult,1
PL_FV,Lytchett_Bay,triad,Limonium_vulgare,Apis_mellifera,PL,FV,1,2,NA,adult,7
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Maniola_jurtina,PL,FV,1,2,NA,adult,7
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Sphaerophoria_sp.,PL,FV,1,2,NA,adult,3
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Apis_mellifera,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Ichneumonidae_sp._FV,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Sphaerophoria_interrupta,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Pegoplata_aestiva,PL,FV,1,2,NA,adult,32
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Musca_autumnalis,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Eristalis_tenax,PL,FV,1,2,NA,adult,7
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Lucilia_sericata,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Sarcophga_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Leontodon_hispidus,Botanophila_sp.,PL,FV,1,2,NA,adult,2
PL_FV,Wyeswood_Common,monad,Crepis_vesicaria,Pegoplata_aestiva,PL,FV,1,2,NA,adult,9
PL_FV,Seet_Bridge,dyad,Sonchus_palustris,Bombus_terrestris,PL,FV,1,2,NA,adult,2
PL_FV,Seet_Bridge,dyad,Sonchus_palustris,Eristalis_tenax,PL,FV,1,2,NA,adult,12
PL_FV,Woodland_Hill,triad,Erica_cinerea,Apis_mellifera,PL,FV,1,2,NA,adult,9
PL_FV,Woodland_Hill,triad,Calluna_vulgaris,Syritta_pipiens,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Calluna_vulgaris,Platycheirus_albimanus,PL,FV,1,2,NA,adult,3
PL_FV,Woodland_Hill,triad,Calluna_vulgaris,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,5
PL_FV,Woodland_Hill,triad,Calluna_vulgaris,Episyrphus_balteatus,PL,FV,1,2,NA,adult,4
PL_FV,Woodland_Hill,triad,Erica_cinerea,Bombus_lapidarius,PL,FV,1,2,NA,adult,7
PL_FV,Woodland_Hill,triad,Erica_cinerea,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,1
PL_FV,Woodland_Hill,triad,Erica_cinerea,Episyrphus_balteatus,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Melanostoma_mellinum,PL,FV,1,2,NA,adult,3
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Sarcophga_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Maniola_jurtina,PL,FV,1,2,NA,adult,2
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Bombus_pascuorum,PL,FV,1,2,NA,adult,8
PL_FV,Wyeswood_Common,monad,Euphrasia_nemorosa,Oscinella_frit,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Lotus_corniculatus,Bombus_pascuorum,PL,FV,1,2,NA,adult,4
PL_FV,Wyeswood_Common,monad,Hypochaeris_radicata,Pegoplata_aestiva,PL,FV,1,2,NA,adult,7
PL_FV,Wyeswood_Common,monad,Lotus_corniculatus,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Lotus_corniculatus,Hydrellia_maura,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Lotus_corniculatus,Bombus_lapidarius,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Hypochaeris_radicata,Hydrellia_maura,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Cirsium_palustre,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Cirsium_palustre,Pegoplata_aestiva,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Cirsium_arvense,Hydrellia_maura,PL,FV,1,2,NA,adult,2
PL_FV,Wyeswood_Common,monad,Cirsium_arvense,Cerodontha_denticornis,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Crepis_vesicaria,Pollenia_pediculata,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Cirsium_arvense,Pollenia_amentaria,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Cirsium_arvense,Melinda_viridicyanea,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Cirsium_arvense,Pegoplata_infirma,PL,FV,1,2,NA,adult,1
PL_FV,Wyeswood_Common,monad,Crepis_vesicaria,Sepsis_cynipsea,PL,FV,1,2,NA,adult,2
PL_FV,Oxwich_Bay,triad,Daucus_carota,Lucilia_sericata,PL,FV,1,2,NA,adult,1
PL_FV,Oxwich_Bay,triad,Rubus_fruticosus_agg.,Syritta_pipiens,PL,FV,1,2,NA,adult,1
PL_FV,Oxwich_Bay,triad,Crepis_vesicaria,Episyrphus_balteatus,PL,FV,1,2,NA,adult,1
PL_FV,Oxwich_Bay,triad,Rubus_fruticosus_agg.,Maniola_jurtina,PL,FV,1,2,NA,adult,2
PL_FV,Oxwich_Bay,triad,Senecio_jacobaea,Sphecodes_scabricollis,PL,FV,1,2,NA,adult,1
PL_FV,Oxwich_Bay,triad,Senecio_jacobaea,Sphaerophoria_scripta,PL,FV,1,2,NA,adult,2
PL_FV,Oxwich_Bay,triad,Senecio_jacobaea,Eristalis_tenax,PL,FV,1,2,NA,adult,3
PL_FV,Oxwich_Bay,triad,Senecio_jacobaea,Zygaena_filipendulae,PL,FV,1,2,NA,adult,10
PL_FV,Oxwich_Bay,triad,Senecio_jacobaea,Maniola_jurtina,PL,FV,1,2,NA,adult,2
PL_FV,Oxwich_Bay,triad,Senecio_jacobaea,Bombus_lapidarius,PL,FV,1,2,NA,adult,1
PL_FV,Dartmoor_Scrub,monad,Calluna_vulgaris,Apis_mellifera,PL,FV,1,2,NA,adult,69
PL_FV,Dartmoor_Scrub,monad,Calluna_vulgaris,Eristalis_pertinax,PL,FV,1,2,NA,adult,4
PL_FV,Dartmoor_Scrub,monad,Erica_cinerea,Apis_mellifera,PL,FV,1,2,NA,adult,12
PL_FV,Dartmoor_Scrub,monad,Ulex_europaeus,Apis_mellifera,PL,FV,1,2,NA,adult,4
PL_FV,Dartmoor_Scrub,monad,Potentilla_erecta,Melanostoma_scalare,PL,FV,1,2,NA,adult,1
PL_FV,Dartmoor_Scrub,monad,Potentilla_erecta,Tephritis_vespertina,PL,FV,1,2,NA,adult,1
PL_FV,Haytor,dyad,Erica_cinerea,Bibio_pomonae,PL,FV,1,2,NA,adult,1
PL_FV,Haytor,dyad,Ulex_europaeus,Bibio_pomonae,PL,FV,1,2,NA,adult,6
PL_FV,Haytor,dyad,Erica_cinerea,Apis_mellifera,PL,FV,1,2,NA,adult,7
PL_FV,Haytor,dyad,Ulex_europaeus,Apis_mellifera,PL,FV,1,2,NA,adult,1
PL_FV,Haytor,dyad,Erica_cinerea,Bombus_terrestris,PL,FV,1,2,NA,adult,4
PL_FV,Haytor,dyad,Calluna_vulgaris,Apis_mellifera,PL,FV,1,2,NA,adult,3
PL_FV,Haytor,dyad,Ulex_europaeus,Dilophus_febrilis,PL,FV,1,2,NA,adult,1
PL_FV,Haytor,dyad,Ulex_europaeus,Tipula_paludosa,PL,FV,1,2,NA,adult,1
PL_FV,Haytor,dyad,Hypochaeris_radicata,Phora_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Haytor,dyad,Hypochaeris_radicata,Eristalis_tenax,PL,FV,1,2,NA,adult,1
PL_FV,Dartmoor_Scrub,monad,Calluna_vulgaris,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,1
PL_FV,Dartmoor_Scrub,monad,Calluna_vulgaris,Eristalis_tenax,PL,FV,1,2,NA,adult,1
PL_FV,Dartmoor_Scrub,monad,Erica_tetralix,Eristalis_tenax,PL,FV,1,2,NA,adult,1
PL_FV,Dartmoor_Scrub,monad,Calluna_vulgaris,Bombus_terrestris,PL,FV,1,2,NA,adult,5
PL_FV,Arne,triad,Calluna_vulgaris,Maniola_jurtina,PL,FV,1,2,NA,adult,1
PL_FV,Arne,triad,Calluna_vulgaris,Bombus_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Arne,triad,Calluna_vulgaris,Helophilus_pendulus,PL,FV,1,2,NA,adult,2
PL_FV,Arne,triad,Calluna_vulgaris,Melanostoma_mellinum,PL,FV,1,2,NA,adult,1
PL_FV,Arne,triad,Calluna_vulgaris,Bombus_jonellus,PL,FV,1,2,NA,adult,1
PL_FV,Arne,triad,Calluna_vulgaris,Apis_mellifera,PL,FV,1,2,NA,adult,7
PL_FV,Arne,triad,Calluna_vulgaris,Pollenia_rudis,PL,FV,1,2,NA,adult,2
PL_FV,Arne,triad,Calluna_vulgaris,Oscinella_frit,PL,FV,1,2,NA,adult,1
PL_FV,Arne,triad,Calluna_vulgaris,Bombus_terrestris,PL,FV,1,2,NA,adult,1
PL_FV,Arne,triad,Calluna_vulgaris,Episyrphus_balteatus,PL,FV,1,2,NA,adult,9
PL_FV,Arne,triad,Calluna_vulgaris,Vespula_germanica,PL,FV,1,2,NA,adult,6
PL_FV,Arne,triad,Calluna_vulgaris,Vespula_vulgaris,PL,FV,1,2,NA,adult,3
PL_FV,Arne,triad,Calluna_vulgaris,Bombus_humilis,PL,FV,1,2,NA,adult,3
PL_FV,Arne,triad,Calluna_vulgaris,Sciaridae_sp.,PL,FV,1,2,NA,adult,2
PL_FV,Arne,triad,Calluna_vulgaris,Nemotelus_notatus,PL,FV,1,2,NA,adult,1
PL_FV,Arne,triad,Calluna_vulgaris,Musca_autumnalis,PL,FV,1,2,NA,adult,1
PL_FV,Wheal_Coates,monad,Erica_cinerea,Bombus_terrestris,PL,FV,1,2,NA,adult,55
PL_FV,Wheal_Coates,monad,Erica_cinerea,Linnaemya_vulpina,PL,FV,1,2,NA,adult,1
PL_FV,Wheal_Coates,monad,Ulex_europaeus,Bombus_terrestris,PL,FV,1,2,NA,adult,10
PL_FV,Wheal_Coates,monad,Erica_cinerea,Bombus_jonellus,PL,FV,1,2,NA,adult,4
PL_FV,Wheal_Coates,monad,Erica_cinerea,Apis_mellifera,PL,FV,1,2,NA,adult,52
PL_FV,Wheal_Coates,monad,Erica_cinerea,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,1
PL_FV,Wheal_Coates,monad,Ulex_europaeus,Bombus_pascuorum,PL,FV,1,2,NA,adult,2
PL_FV,Walborough,dyad,Ranunculus_acris,Siphona_urbana,PL,FV,1,2,NA,adult,12
PL_FV,Walborough,dyad,Ranunculus_acris,Chironomidae_sp.,PL,FV,1,2,NA,adult,5
PL_FV,Walborough,dyad,Ranunculus_acris,Cricotopus_sp._2,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Ranunculus_acris,Empis_caudatula,PL,FV,1,2,NA,adult,9
PL_FV,Walborough,dyad,Ranunculus_acris,Scatella_tenuicosta,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Ranunculus_acris,Helophilus_pendulus,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Ranunculus_acris,Paregle_audacula,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Ranunculus_acris,Lasioglossum_calceatum,PL,FV,1,2,NA,adult,5
PL_FV,Walborough,dyad,Ranunculus_repens,Siphona_urbana,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Ranunculus_repens,Helophilus_pendulus,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Ranunculus_repens,Cheilosia_albitarsis,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Cochlearia_officinalis,Cricotopus_sp._1,PL,FV,1,2,NA,adult,2
PL_FV,Walborough,dyad,Cochlearia_officinalis,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,5
PL_FV,Walborough,dyad,Cochlearia_officinalis,Chironomidae_sp.,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Cochlearia_officinalis,Hilara_nigrina,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Cochlearia_officinalis,Orthotylinae_sp.,PL,FV,1,2,NA,adult,2
PL_FV,Walborough,dyad,Cochlearia_officinalis,Siphona_urbana,PL,FV,1,2,NA,adult,2
PL_FV,Walborough,dyad,Cochlearia_officinalis,Platycheirus_occultus,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Armeria_maritima,Andrena_haemorrhoa,PL,FV,1,2,NA,adult,1
PL_FV,Walborough,dyad,Cochlearia_officinalis,Platycheirus_manicatus,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Armeria_maritima,Lotophila_atra,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Armeria_maritima,Meligethes_sp.,PL,FV,1,2,NA,adult,165
PL_FV,Burnham-on-Sea,monad,Armeria_maritima,Syntormon_aulicum,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Cochlearia_officinalis,Meligethes_sp.,PL,FV,1,2,NA,adult,4
PL_FV,Burnham-on-Sea,monad,Cochlearia_officinalis,Symplecta_stictica,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Cochlearia_officinalis,Lotophila_atra,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Aster_tripolium,Oscinella_frit,PL,FV,1,2,NA,adult,1
PL_FV,Burnham-on-Sea,monad,Armeria_maritima,Bombus_terrestris,PL,FV,1,2,NA,adult,1
PL_FV,Haddon_Hill,triad,Potentilla_erecta,Oscinella_frit,PL,FV,1,2,NA,adult,1
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Empis_nigritarsis,PL,FV,1,2,NA,adult,4
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Pegomya_geniculata,PL,FV,1,2,NA,adult,3
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Melanostoma_scalare,PL,FV,1,2,NA,adult,3
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Sciaridae_sp.,PL,FV,1,2,NA,adult,2
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Pherbellia_albocostata,PL,FV,1,2,NA,adult,1
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Bicellaria_nigra,PL,FV,1,2,NA,adult,1
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Tetanura_pallidiventris,PL,FV,1,2,NA,adult,2
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Hylemya_nigrimana,PL,FV,1,2,NA,adult,2
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Scathophaga_stercoraria,PL,FV,1,2,NA,adult,1
PL_FV,Leigh_Woods,monad,Euphorbia_amygdaloides,Empis_pennipes,PL,FV,1,2,NA,adult,1
PL_FV,Cloud_Hill,dyad,Melampyrum_pratense,Bombus_lucorum,PL,FV,1,2,NA,adult,2
PL_FV,Cloud_Hill,dyad,Melampyrum_pratense,Bombus_pratorum,PL,FV,1,2,NA,adult,7
PL_FV,Cloud_Hill,dyad,Melampyrum_pratense,Bombus_pascuorum,PL,FV,1,2,NA,adult,1
PL_FV,Dolebury_Warren,triad,Rubus_fruticosus_agg.,Byturus_tomentosus,PL,FV,1,2,NA,adult,1
PL_FV,Dolebury_Warren,triad,Trifolium_dubium,Opomyza_petrei,PL,FV,1,2,NA,adult,1
PL_FV,Dolebury_Warren,triad,Ranunculus_repens,Oedemera_nobilis,PL,FV,1,2,NA,adult,1
